Sentence,Labels,Flagged
"In de plaats van reinhard, welke hij, (pag. 50.) uitschrijft, komt de kracht van het argument van dezen Schrijver, dien de Heer feith aan zijne lezers bij stukken en brokken aanbiedt, hier op neêr.",[],False
"Langs de overzijde der rivier uwen weg vervolgende, wijst men u de plaats, waar nog in 1832 zich de kraton van den laatsten Vorst verhief; men verhaalt u veel van hare grootheid, van den eerbied, met welken ieder Bantammer, ook de aanzienlijkste, die te voet en met ongedekten hoofde voorbijging; maar, tot den grond afgebroken, ontdekt gij slechts eene begroeide ruimte, waar boomen en struiken u den doorgang betwisten.","[[377, 383, 'plants'], [387, 395, 'plants']]",False
Deeze Vryheid strekt zich zelfs tot den Godsdienst uit.,[],False
"- Een mooi meisje, Mijnheer!’ ging hij voort tot Mr. Tracy Tupman, die verscheidene anti-Pickwickistische blikken had geslagen op een jong meisje, dat langs den weg wandelde.",[],False
"In dit Werkje, steunende op de voortreffelyke Scheikunde van boerhaave, zal men lichts en gemaks vinden; vooral in de proeven en kentekenen, die de Schryvers der Samenstellen veelal bekorten.",[],False
aanloklijkheden.,[],False
"Ik stuur v. Hamel van daag juist een gedeelte van 't maandgeld, - 'k heb hem geschreven dat hij het geld, hoewel maandelijksch en tot 'n minimum bedrag van f 150, ongeregeld zal ontvangen, - niet altijd op den 1en, dat gaat natuurlijk niet als je geen geregelde zaken hebt en zóo précaire als 't schilders vak!",[],False
"Zijne jongens, meisjes, visschers en visschersvrouwen zijn dikwijls wezenlijk fotografieën.",[],False
"’ En iets verder: ‘Moeder, Willem zal niet slecht worden; hij kan ons niet vergeten.",[],False
"Vlugt dan snoô begeerlijkheden, Uit zin, en oog, en hart; Aanzien, rijkdom, dart'le zeden, 'k Ben uit uw' strik ontward.",[],False
", wordt ten slotte op 17 April beslotenResolutie van 17 April 1665.",[],False
(Geschil over een tol aldaar.) V. 32.,[],False
plaets inden hof by zijn ander geldt te verberghen.,[],False
"Zij verheffen den mensch in eene hoogere sfeer, en zijn bestemd om hem staande te houden en te versterken in het gevoel van het oneindige en onvoorwaardelijke, door hem God te doen kennen zelfs in eindige vormen.",[],False
"So seyden sy my des eersten daeges als wy des auonts hutten maecten int bosch om ons te legeren, ick soude maken dattet niet en regende, so wasser een knecht met ons die hadde noch een been knokel vander Slauen daer noch vlees aen was, ende dat adt hy, ick seyde den iongh hy soude dat been wech worpen.",[],False
"Toen begonnen de Volken de drukkende banden van leenstelsel en hierarchie moede te worden, en met het begin der veertiende eeuw verrijst het morgenrood der vrijheid en der beschaving aan de kimmen van Italië.",[],False
"In 1747 tot tweede bestuurder van Java's Noordoostkust benoemd, werd hij, nadat Elzo Sterrenberg in ongenade gevallen was, den 30sten December 1748, in diens plaats, tot landvoogd van Banda verkozen.",[],False
"Men kan ons, wel is waar, tegenwerpen, dat de ongemakken der overvaart, de hooge verblijfkosten en bijzonder het verschil der taal de reis moeijelijk maken; maar hoezeer wij het gewigt dier tegenwerpingen erkennen, wij gelooven dat het noodzakelijk is ze tot hare ware beteekenis terug te brengen, want men vergroot ze gewoonlijk.",[],False
"Ende vp desen tijt was Balyu van Brugge mer Roelant van huytkercke, ende mer Pieter lanchals was Schouteetene van Brugghe.",[],False
Door Mr. S. van Leeuwen.,[],False
"T' vergif sond Massaniss', om SOPHONISBE niet Geboeyd te sien voor des verwinnaars staat zijwagenSo brocht sich Cleopatra meede omden hals, om die schande te ontgaan: Saevis, segt Horatius (1.",[],False
", p. 292; Hoynck van Papendrecht, Vita J. Hopperi vóór diens Reeueil et Memorial cet.",[],False
"Geen paarel wordt by haar zoo dier geschat, Als wysheidt die met deugde wil vereenen.",[],False
"Kalgan, de Sinesche Grens-stad buiten de Muur, is meest van uitgehakte rouwe gewosse steenen gemaekt, met sterke Toorens, die met pannen zijn gedekt; de Poorten zijn meest van Yzer gemaekt; rondsom de muuren en zijn geen graften: in dit Kalgan legt een matelijke bezetting; doch de meeste Steden buiten de Muur gelegen, zijn ryklijk van Volk voorzien.",[],False
"‘Wij zullen, als jij een enkel woord tot je verontschuldiging durft inbrengen, korte metten maken met je ruiten’.",[],False
"Doch de taak is allermoeijelijkst en kan alleen door ervarene beoefenaars volbragt wordenDoelmatige en wezenlijk sierlijke houtsneê-plaatjes, tusschen den tekst gevoegd, geven vooral aan de Engelsche Werkjes van dien aard de voorkeur.",[],False
Wat hebt gij van Spanje gemaakt?,[],False
Veertien dagen gingen voor de gelukkige echtelingen als een zoete droom voorbij.,[],False
Hij is slecht te gast geweest.,[],False
Daartegen protesteert het ten sterkste.,[],False
"Sommigen laten zich zelfs verluiden, dat hij eene vrouw getrouwd heeft; maar het gerucht gaapt altijd wijder dan de daad, en het zal wel eene huishoudster zijn op de wijze van menig pastoor en priester, dien hij zich sinds een paar dagen t'huis gehaald heeft.’ ‘Weet men den tijd, waarop die vereeniging aanvangt, en hoe lang zij duurt?’ ‘Ik weet het fijntjes, op eene minuut na!",[],False
"Dan volgen de woorden, zoo even uit De Vries Mnl.",[],False
"Ieder Landschap bestond weer in drie Baljouschappen, die de Yslanders Repes noemden: behalven het Noorderlijkste, dat als het grootste en magtigste, vier zodanige Baljouschappen had.",[],False
"Mijn heeren en dames, gij zult u wellicht verbeelden, als gij tot het roman-lezend publiek behoort, dat hij verliefd is!",[],False
"achter de woorden: ‘al stond er de doodstraf op, ik kan het niet helpen,’ en drukt dat huis der spinnekoppen onze meening ook te kras uit.","[[96, 108, 'animals']]",False
Is de Schrijver achteruit- of de smaak des publieks vóóruitgegaan?,[],False
En niet op commando zingen zij hun lied.,[],False
"En toch, er werd in zijn duizelig oor geblazen: ‘'t Is de wil Gods; de Heer komt iedereen halen op zijne beurt, en wij moeten allen mee, als God ons roept’.",[],False
"Ik kon in deze zaak Mrs. Morrison niet van alle blaam vrijspreken; - het is waar, de jongelieden hadden haar nooit van de neiging gesproken tusschen hen ontstaan; maar ik ben er zeker van, dat deze haar niet ontgaan was, en zij had moeten voorzien, dat, zoo dikwijls zamen zijnde om hetzelfde te studeren, er met een passend onderscheid in jaren niets natuurlijker was, dan dat zij aan elkander werden gehecht, in spijt van alle voorzigtigheid.",[],False
Op de umslag en op 't titelblad stiet: Parker gebeden.,[],False
"Hij begon te gelooven, dat het den werkgast in het hoofd scheelde.",[],False
"‘Men vindt - zegt de gemelde inleiding - bij eenige volksstammen beschaving van verstand, maar geene beschaving van zeden; bij andere zedelijk goede gevoelens en begrippen, zonder eenige beschaving van het verstand of vorming van het hart; bij andere wederom deze beide hoedanigheden, doch met de ruwste zeden gepaard.",[],False
En wij zouden wel gaarne onze gedachten nog een weinig meer hebben ontwikkeld.,[],False
Die de middelmaat houden zullen best doen.,[],False
'k Wil 't overschot mijns bloeds aan 't heil van Neêrland wijden!,[],False
"Onkundig te zijn van veele beuzelingen, is loffelijk, en laat ruimte over voor zulke zaaken, die verdienen bewaard te worden.",[],False
"Den knegt die kleede hem in een vel: Gelyk den duyvel uit de hel, en hy lag op zyn loer,",[],False
"Als Friesen weet gij, dat dit district tusschen de nu drooge, Lauwer- en Middelzee ligt en aan de wouden leunt en deels door wateren daarvan (?) is afgescheiden en dat Westergoo vroeger nagenoeg geheel door dezelve (wouden of wateren?) omringd was,’ en zoo al voort!",[],False
"In de letterkunde vertoonden zich schrijvers, welke die der laatste periode overtroffen; er begon een letterkunde op te komen, die de litteratuur met de wetenschap verbond, zij had van de eene den vorm, van de andere den inhoud overgenomen.",[],False
"Gaarne voldeed de jongeling aan dat verzoek; en de tranen stonden in zijne oogen onder het zingen, schoon het lied bijna alleen uit klanken bestaat.",[],False
", D. V. bl. 50; C.A. Vervier, Bijdrage tot de Levensgeschiedenis van jonker Jan van Hembyze, in het Belgisch Museum, 1844.",[],False
Ed. Du Jardin heeft dit eeuwige grondbeginsel niet uit het oog verloren.,[],False
"Ga voort, van arkel!",[],False
Panda had hem overwonnen en op de vlucht geslagen.,"[[0, 5, 'animals']]",False
"nigchelen, (misschien ook niechelen uit te spreken) is hetzelfde met nagelen, een van het zelfst. naamw.",[],False
"Tot die groep van lieden rekent Meslier ook alle geestelijken en priesters, monniken en kloosterlingen, die, onder het voorgeven van de armoede te eeren, voortdurend bezig zijn rijkdommen op te hoopen.",[],False
Een en ander is veel te veel geschied en vindt nog plaats.,[],False
"Het welck hem van een ander voor den slagh van Pavien verweten sijnde, gaf voor antwoordt, dat hem misschien dese swackheyt wel over soude komen, maer dat hy evenwel al vechtende voor de voeten van sijnen Koningh blijven soude, ende dat den anderen de eerste soude sijn in 't wech-loopen, gelijck korts daer aen oock geschieden.",[],False
", aen de regte hand post nam, de andere, uit enkel Germanen bestaende, de linke zyde ging bekleeden, aenleunende tegen den Rhynstroom.",[],False
"Neen, ga zelf.",[],False
"Eenvoudig van titel bevat dit werkje meer dan men oppervlakkig zoude vermoeden, daar het dit jaar aanzienlijk vermeerderd is door het bijvoegen van vele zaken die in de vorige jaargangen gemist werden, zoodat het thans voorzeker eene eerste plaats bekleedt onder hetgeen op dit gebied in ons vaderland verschijnt.",[],False
De gheesten inden schijn van Flora en haer Minnaer daer laghen dicht by een.,[],False
- wijsbegeerte.,[],False
"Ik haastte mij dus mij bij mijne oude makkers te vervoegen, die met groot genoegen mij terug in hun midden zagen verschijnen en dit genoegen op velerlei wijzen aan den dag legden.",[],False
"Deze arme misleide diertjes met eigen hand te dooden, en het stuiptrekkend klapwieken der zoo weerloos stervende schepseltjes te zien, alleen om dit ellendig vermaak wordt de geheele vinkebaan aangelegd; hierom worden den schelstzingende vogelen mededoogenloos de oogjes uitgebrand, en bewaard, opdat zij, door het gevoel der lucht misleid, in den Herfst, de toonen der Lente zouden doen hooren, en de zaam geschaarde menigte, die hoog in de lucht naar zachter hemelstreken viegt, verleiden, om op het uitgespannen net als in den schoot van eene nieuwe Lente neder te vallen.","[[19, 27, 'animals'], [113, 125, 'animals'], [238, 245, 'animals'], [418, 425, 'animals']]",False
"Ey Eelen-baes, ick bid dat ghy my eens zecht, Door wien wiert onlangs ter doodt verwesen Den rechtverdighen Naboth, die zonder eenich vreesen (Na Boeven tuygh) God en den Koningh had ghevloeckt.",[],False
"Noch zingt mijn Zangheldin met grooter moet, Tot lof van u, en uw' doorluchten vloed.",[],False
"Men doet immers altijd datgene, hetwelk men, voor het oogenblik, boven de tegenoverstaande handeling verkiest.",[],False
Het tot hiertoe gezegde laat zich gemakkelijk verklaren.,[],False
VVater uyt eenen puym-steen suyghen.,[],False
Mijne lieve lezers!,[],False
"Voor de gewenschte herleving eener nationale kunst, is dit zeker van groot belang; immers de oude gedenkstukken en gebouwen niet alleen, maar ook hunne onderdeelen, als versiering, meubel of schrijwerk, ze zijn als ware het levende getuigen, die ons spreken van een voorbijgegaan hoogvereerd voorgeslacht, van een tijdperk dat een nationalen kunststijl kende, welke zich tot in de kleinste bijzonderheden uitsprak.",[],False
beslist niets.,[],False
oude koude grillen.,[],False
Hoe lieflijk is de reuk van uwe zalve!,[],False
"Dit is, dunkt ons, alles, wat men redelijkerwijze van een biograaf van Dr. Falck mocht verwachten.",[],False
"Die sich op Godt betrouwt, hoeft nimmermeer te wijcken Int vechten teghen die hem comt veronghelijcken: Godts sterk' onwinbaer hant is met de sijne altijt.",[],False
"Heeft men zich eenmaal verzekerd, dat elke voorschrijvende moraal van die denkbeelden onafscheidelijk is, dan vormen zij tevens een gedeelte van den grondslag waarop men die leer heeft op te bouwen.",[],False
"Wie echter slechts een consumtief eigendom kan erlangen, is niet in de gelegenheid zooveel materieele hulpmiddelen magtig te worden, als hij tot bevrediging van zijne behoeften noodig heeft, zelfs al zou hij zich slechts met dat minimum te vreden stellen.",[],False
"Ziet hier vooren 't eerste Boek, XIII.",[],False
niet onvoorwaardelijk zou durven toestemmen.,[],False
"Deze tufachtige grond bestaat voornamelijk uit vulkanische asch en zand, die doorgaans rijkelijk met meer of minder verweerde stukjes puimsteen doormengd is.",[],False
"soodanich dat S. Dionysius ende Thomas schrijven dat den grooten Hieroteus was segghende, dat hy was perfectus in diuinis non solum discens, sed patiens divina, dat hy inde Goddelijcke saken volmaeckt was niet alleen de selve leerende, maer oock lijdende, om dat den mensch Godt met hem meer laet wercken in desen staet, dan hy selve door sijn eygen vernuftheyt ende wille en werckt, ende soo mach het beter Godts werck ghenoemt worden dan des menschens werck, al ist dat den mensch gheheel sy-selven daer toe leent ende met sijnen vrijen wille dat versoeckt, ghelijck het constich gefchrift dat van't kindt gheschreven wort als den meester sijn handt leydt, meer 't gheschrift des meesters is dan't kindts cladderije, want het daer meer den meester heeft laten toe-doen dan't selve gedaen heeft: soo geschiedet oock in dese Godt-lijdende menschen, inde welcke Godt alle goede wercken doet met hen, 'twelck sy lijden ende toe-laeten, hy bemint sy-selven met hen, ghelijck S. Bernar-dus seght: Amans semetipsum de homineBern.",[],False
"Maer nu na guere // vlagen Komt weder blyden // tijdt, Van winter suere // dagen Wy worden 't lyden // quijt.",[],False
"In de dagen van zijn ouderdom, in de dagen van het zeer merkbaar verval van zijn talent, stroomden nog de bestellingen van Rusland, Duitschland en Spanje en van zijne eigene landgenooten hem toe.",[],False
"Komt hier ghy Nymphkens dan, komt Herders goedertier, Komt luystert naer 't gheluyt van mynen Nachtegale, Hy sal u leeren 't recht van minnen door syn tale.","[[94, 104, 'animals']]",False
"Men zal begrijpen, dat, wanneer alle beschaafde volken de heilige taak der landsverdediging met ernst eigenhandig aanvaarden, eene natie, welke dat voorbeeld niet volgt, hare rechten, hare eer en haar bestaan onmogelijk zal kunnen handhaven tegenover vreemd geweld - en daarom zullen Neêrlands burgers hunne militaire plichten niet langer doen waarnemen door huurlingen.",[],False
"Want 't is hier eenzaam, droef en koud, Aan wien nu al mijn leed vertrouwd, Mijn goede moeder!",[],False
"Door Antonius Wilhelmus Schaaf, Med.",[],False
41 1 blaauwe aaneenverbonden aarde.,[],False
"Overeenkomstig zijne veranderde inzigten, nam hij ook eene andere denkwijs over de Fransche omwenteling aan.",[],False
"De Moluksche Archipel, wat de voortbrengselen van dieren- en plantenrijk betreft misschien het best bekend gedeelte der Indische eilanden, bevatte toch nog een uitgestrekt, en slechts voor een deel ontgonnen, veld voor ethnologisch onderzoek.",[],False
"1 - niet te verwarren met den Volks-Almanak voor Nederlandsche Katholieken, van alberdingk thijm, die ons verleden jaar ter beoordeeling werd toegezonden, en beoordeeling waard was - zouden we ons in de Korte Mededeelingen met een paar woorden hebben afgemaakt, zoo niet de gelijktijdige ontvangst van zijnen pendant No.",[],False
"Al ging dit anders buiten 't perk Gezet door Letterkonstenaaren; De nood breekt hier de Wet van 't Werk, Men moet wel Oud met Oud verklaaren.",[],False
Zoo treedt de kerk op als het orgaan der godsdienst in haar leven naar buiten.,[],False
"Zie gemelde Jaarboeken, VIde D. 3de, 5de, 6de St. en het vervolg.",[],False
Wij keerden naar ons wachtvuur terug.,[],False
Eindelijk kon hij het niet langer uithouden.,[],False
"Hy gaat oock door, Veel daalen en valeyen, Die hem seer verblyen, Om dat sy zijn seer schoon: En sijn gehoor, De voogels dan lief vleyen.","[[113, 120, 'animals']]",False
"Verhandeling over het Ontwerp van Sluizen, volgens de uitgave van den Heer J. Blanken Jansz.",[],False
Voor u is 't dat ik zing.,[],False
"MEn hout in sijn gedachten Seer geerne datmen mint, En blijft gestadich achten Het gheen men eens versint.",[],False
"De waardige storm blijve ook door dit middel spreken, nadat hij gestorven is, en de nagelatene betrekkingen mogen in ruime mate die vertroosting en hope genieten, welke hij met zooveel kracht heeft verkondigd.",[],False
"; doch wanneer er bepaalde omstandigheden mogten zijn, die den Staat beletten zoodanige strafwet uit te vaardigenOf die omstandigheden in Nederland aanwezig waren, daarop, eveneens als op de andere vragen hem gedaan, heeft de Minister van Hall niet willen antwoorden.",[],False
"Zoo immer, was het hier een verwarde en duistere zaak; van Rappard twijfelde geen oogenblik, toen hem eens na naauwgezet onderzoek ook in loco, de werkelijke toestand, de regten der maatschappij en van den staat waren gebleken.",[],False
"Godmaert, die alles heeft doorgestaan voor de vrijheid van zijn vaderland, die tot den einde toe der goede zake is trouw gebleven, wordt naar den kerker teruggebracht, met ontwrichte leden, met gapende wonden.",[],False
"Wij bidden ook niet, om den alweetenden god onze behoeften bekend te maaken, of om zijne ontserming optewekken; maar om de gevoelens van onze volkomene ashangelijkheid, ons vertrouwen, leevendig te houden; wij bidden ter onzer vertroosting, bemoediging en heil.",[],False
"Gij weet, Mijne Heeren!",[],False
"Het zijn dese: (1.) Die van geen schepsel haer laet bewegen om yets te doen dat God mogte mishagen, Apoc.",[],False
"De hoof-stadt end de pracht van het Boheemsche rijcke, dat wy noch met versche tranen besuchten, can ons in plaetse van allen wesen.",[],False
"- Onderscheidene, en wel de curieuste hoofdstukken, moet ik onvermeld laten; ik heb te veel eerbied voor mijn lezers, om hen bezig te houden met de tallooze voorbeelden van walgelijke wreedheid, waarvan Caligula beschuldigd wordt.",[],False
Hoe onverstaanbaar op verscheidene plaatsen!,[],False
"Een vijftigjarige gevangenschap, zooals hij die op het vaderlijk kantoor had doorgestaan, is meer dan toereikend, om alle genialiteit uit te dooven.",[],False
Zeer Gel.,[],False
Verdrags-Articuls maken.,[],False
"Ende naer datmen in dese Nederlanden langh hadde geconsulteert wegen der religioens, der justicie ende der kynderen institutie, is ten lesten der graue van Egmondt mit instructie van alle de staeten in Belgio ende in naeme der seluer naer Hispanien affgeverdicht.",[],False
"'tMaeghden-Lied, Op de Wijse: Ick placher te rusten al in den schoot, etc.",[],False
"Wanneer hy t'huis ging komen, was hem zelve onbekend; altyd onveranderlyk zonder vrecht en met geld in den zak kwam hy weder. 'S avonds viel hy toe in eene hofsteê en sliep in de schuere; en mogt hy 's noens in een ander hof, met de knechten, zyne voeten onder de tafel niet steken, hy hield zich te vreden met eenen boterham, en ging zynen gang voorts, langst eenen anderen kant.",[],False
"Daar vloog een haastige schaduw langs ons heen en dadelijk volgden wij Anna, die van haar uitstapje weder t' huis gekomen was.",[],False
Aensiet by wat subtijle rade Thamar 1.,[],False
uit.,[],False
"Een paar der begeleiders van den gewonden man waren intusschen stilletjes weggeslopen; slechts een drietal bleef, en daarvan deed één vooral zijn best om den grijsaard - die mij nu bleek werkelijk den heer Vernoeist te zijn - tot bedaren te brengen.",[],False
"Het heugt mij, hoe hij meer dan één jaarlijksch Verslag, dat hij altijd aan het oordeel der Klasse eerst pligtmatig onderwierp, op verzoek der Klasse, geheel liet veranderen, en den steller zijnen dank nog daarenboven hartelijk betuigde.",[],False
"Die,die, dat.)Diedese.",[],False
"Rosenberg, (C.B.H. von) Reis naar de Zuidooster-eilanden, gedaan in 1865 op last der regering van Nederlandsch-Indië.",[],False
"In dese Wtrechtse kermisse is een os te sien geweest levendich, ende woech 24 C (2400) ende 60 pont, oock een levendich vogelstruis, ende eenen arent.","[[34, 36, 'animals'], [120, 131, 'animals'], [144, 149, 'animals']]",False
De kundige vleesch-houwers zijn zeer kiesch op de kennis der doorhakking dezer wervelen.,[],False
Zyt gy zoo wreed!,[],False
"Alleen, als de avond aan het dalen is, als de zon, die met moeite eenige stralen door het dikke loof kon laten dringen, gereed is haar plaats aan den hemel aan de maan over te laten, die hare tegenwoordigheid alleen toont door het tooverachtig licht dat de haar omringende wolken aannemen.",[],False
"staat e, lees de.",[],False
"Coehoorn heeft uitstekende dapperheid en bekwaamheid betoond bij de verdediging van het hem toevertrouwde fort; maar verschillende oorzaken bragten noodwendig mede, dat die verdediging niet lang kon duren en spoedig moest eindigen met eene overgave.",[],False
"Ja, het zal vijf jaar later geweest zijn, toen ik een brief van Mijnheer ontving.’ ‘Dan ging de correspondentie niet druk,’ merkte torteltak aan.",[],False
"De moed is nimmer hun ontzonken, Zij stegen op, toen alles zonk; Schoon alles zweeg, hun snaren klonken: Toen alles doofde, rees hun vonk.",[],False
"Nauwlijks hebt gij uw besluit genomen, en begint gij binnen die grenzen de oogen om u henen te slaan, of gij ziet bevallige tempels en trotsche kathedralen oprijzen voor uw verbeelding; gij ziet hier den edelen kop van den Olympischen Zeus, het ideaal van den Koning des hemels, den Vader der goden en menschen, of het ideaal van mannelijke schoonheid, den Pythondooder Apollo, zegevierend van kracht en tintelend van eeuwige jeugd.",[],False
"Sedert den eersten mensch zondigde, werd hy genoodzaakt de Goddelyke barmhartigheit aan te roepen, en van haar hulpe te verzoeken tegen de quaalen die hem na zyne ongehoorzaamheit te duchten stonden: maar wanneer hy zyne onschult wilde bedekken, zoude hy zich niet konnen van de hulp-aanroeping tot zynen Schepper onthouden, en hem zyne geloften toeëigenen.",[],False
"Het gevoe-lig hart van Simons werd gebroken en zijne gezondheid voor altijd geschokt door den bitteren strijd, die hem in en buiten de kamer werd aangedaan, en zoo spoedig tot aftreden noodzaakte.",[],False
"84, reg. 10, v.o., staat: Hamburg 1000; lees: 1500.",[],False
Den Heer die 't al gebiedt.72 Sesthiende Sondagh naer Pinxteren.,[],False
Behalven dat Amsterdam onbetwistbaar onder zijn Stadhouderschap van Holland behoorde.,[],False
"De Prins en deszelfs reisgenoot hebben zich zeer met Kapitein adam verlustigd, die bij deze gelegenheid zichzelven overtroffen heeft; even als de barbier van Bagdad, heeft hij den dans gedanst en het liedje gezongen van allen, waarvan hij sprak.",[],False
"Het was niet het parlement dat Ricasoli deed vallen, neen, even als den eersten keer, toen hij optrad, week hij als op eens voor anderen, en wel wederom, even als de eerste maal, voor Ratazzi.",[],False
"Miesje-lief, waar zit jullie toch?",[],False
"De oude, goede gewoonte wordt spoedig vergeten uit veranderingszucht.",[],False
"Maer de Keyser van Godt bewaert zijnde, die niet en wilde dat een Barbarisch mensch het bloet van een soo heylighen Prince soude storten als Tiberius was, hy deputeerde twee van zijn voornaemste Heeren, die hy soo beminde als hem selven, ende sondese tot hem.",[],False
"Intusschen genaakt de tyd van 't Middagmaal; veeltyds slaat het half vier, eer men aan tafel raakt: wy gaan dikwils ten eeten, of krygen zelfs gasten.",[],False
"En ware het nog dat die actiehandel beperkt was tot de beurzen van Amsterdam of Middelburg: neen, door de gansche wereld had zij koers: te Hamburg, te Frankfort, te Keulen, te Rouen, te Londen.",[],False
Korte dans is ras gesprongen.,[],False
een mopper!,[],False
"Die troost den droeven Geest, En hoop den sondaer geeft, Groet ick Maria.",[],False
"Duizend balen koffij worden aangevoerd in eene plaats, die er slechts vijfhonderd noodig heeft.",[],False
Maar ik verlang verontschuldigingen noch uitvlugten.,[],False
", in zijn Werk voorkomende en door mij vermeld, verneem ik later, dat in het schoone Kabinet van den Heer Suermondt, te Aken, een Idem, door gonzales coques geschilderd, aanwezig is.",[],False
"[Bemullen] BEMULLEN, voor bestuiven, met stof overdekken, bezoedelen, en in het gemeen voor bevuilen, vuil maken, of ook wel, door betasting onzuiver maken of verkreuken.",[],False
"Ik zeg tot mijne bevreemding: want met reden mogt men dit verwachten van iemand, die daartoe bij uitnemendheid bevoegd is, en die er te regt grooten prijs op stelt, dat de leden eener kerk het eigenaardige harer geloofsbelijdenis niet uit het oog verliezen.",[],False
"Wij mogen dus schrijvers en uitgever met de wèlvolbrachte reuzentaak geluk wenschen, en de hoop uitdrukken, dat bij het niet minder moeilijk gedeelte dat hun nog rest, zij met denzelfden moed zullen bezield blijven en niet rusten voor de eindpaal bereikt is.",[],False
"- Zie, lieve vriendin!",[],False
"Wie in de Geschiedenis het liefste staart op de twisten en verdeeldheden, die in de vaderlandsche geschiedenis zekerlijk niet de luisterrijkste vertooning maken; wie de Geschiedenis opzettelijk verdraait, om datgene te doen uitkomen, wat menschen tegen menschen in het harnas kan jagen, wat de eendragt verbreken en het geluk der menschen verwoesten moet, hij verraadt slechts zijn eigen hart, als onvatbaar voor het goede, als in verbond met den Duivel tegen alwat onder de menschen groot en voortreffelijk is, en moet genoemd worden.",[],False
"Mechiel moet triumpheere Voor-vechter van zijn Heere, Dat's loon van hovaerdicheydt.",[],False
"‘Ik wou weer eens ernstig aan het werk gaan; ik heb lust om eens eene uitvoerige teekening te maken, liefst een groep van vrouwen en kinderen; als ge wilt, zijt gij en de jongens beste modellen.’ ‘Woudt ge ons portretteeren?’ vroeg Aleida; het denkbeeld lachte haar wel toe; ‘ik dacht nog onlangs, Herman moest de jongens toch eens uitteekenen, al werd het maar eene schets met krijt.’ Lievensz stond een oogenblik verlegen.",[],False
De schilderachtige kleederdracht van het Berner Oberland - een wit geplooid hemdje met gekleurd keurslijf en zwarten rok - vermeerderde nog de bevalligheid van het lieve kind.,[],False
Nu was de kans verkeerd.,[],False
"Vw Knechten om-gebraght, Haer Rompen, ongeacht, De Vogels voor-gesmeten; Het vleesch van die op Aerd, V waren lief en waerd, Van beesten laten eten.","[[51, 57, 'animals'], [129, 136, 'animals']]",False
"Is niet uw dierbre Zoon, na grievend zielelijden, Gestegen op den troon van 't mateloos heelal?",[],False
"Men vindt hier niets onnatuurlijks, en weinig grappigs: alleen Doctor sligman, de rijke wente, en de kastelein neeltink doen somwijlen eens glimlagchen; maar des te meer ongekunsteld innig gevoel in de aangename vormen van een bondigen, buigzamen, fraaijen stijl.",[],False
Hij had mede eenige kennis van den Christelijken Godsdienst.,[],False
Cornelius jansenius wierd tot eerste Bisschop benoemd.,[],False
"uw aanhoudende arbeid en uwe ijver, ten behoeve van de orde der Carbonari, hebben deze wijze vendita doen besluiten, om u tot de verlichte ingewijden der orde toe te laten.",[],False
cxxxWt dieper noidt schrey.216 xliiiiWy hebben Heer ghehoirt.72 lxxvWy sullen dy vast louen.123.,[],False
Hij ging in dat werk voort zoo lang hij leefde; bemind door zijne kerspelkinderen en geëerd door een ieder.,[],False
"Zoo laf of zoo onnoozel acht ge mij, dat zulk een aanslag u uitvoerbaar scheen?",[],False
” “Ik heb 'er niets tegen; maar” “- Wat al bedenkingen!,[],False
"Het Tuchthuis-werk bestaat in het vervaardigen van wollen dekens; de vachten komen geheel ruig in het huis, en de gansche bewerking, behalve het vollen, wordt er hier aan verrigt.",[],False
"Hij heeft het niet eerder gedaan, omdat hij eerst wilde bedenken wat en overwegen, hoe hij 't zeggen zou.’ Dus, de pseudo-Dioskorides is ruim veertig en heeft al tien jaar voor zijn honderd rijmen gewerkt.",[],False
"Leven van Willem I D. I. bl. 517, 519; 's Gravenzande, Tweede eeuwfeect der Middelb.",[],False
"Zo luyden immers de Eeden niet, Myn op u woord gedaan, en met uw' Kus bezegeld.",[],False
"Deeze, teffens bevogtigd, verkrygen dus een nog meer wederstand biedend vermogen tegen sterkere windvlaagen.",[],False
"Daarbij is het niet kwaad het onderwerp dat men behandelt, zoms aan te spreeken om er zich, als 't waare, mede te familiariseeren; te vereenigen - om zo te spreeken, gelijk: Zanglievende Uitspanningen door O. Porjeeren, Pag.",[],False
"of een zeggen, als dat in het treurspel:","[[7, 13, 'plants']]",False
"Men verbeelde zich die groote en grootsche ruimte ingenomen door rijen van raadsheeren en regtsgeleerden, in hunne plegtstatige kleeding; aan het boveneinde den Koning op zijnen zetel, omringd door zijne zonen in hun vorstelijk gewaad, en te midden van den prachtigen stoet zijner ministers en hovelingen; aan het benedengedeelte, in de ruimte voor het volk bestemd, eene talrijke zaamgepakte schaar van aanzienlijke mannen; en bij dit alles eene diepe stilte, door niets dan de plegtige stemmen der redenaars afgebroken; terwijl de indruk nog vermeerderd wordt door het gewigt der zake, de beroemdheid der sprekers, en de wegslepende bekoorlijkheid van hunne voordragt en stijl!",[],False
"Ook heeft zy 'er geene zodanige geheimen in gevonden, welke het den Jongelingen meerder zouden beletten te leezen, dan de Meisjes; daar de Dichter toch zelv' (volgens haar gevoelen) tot het mannelyk geslachte, en misschien nog wel tot de Jongelingen, behoort, nadien hy, met het volgend, door haar afgeschreven, tweeregelig Vaersje sluit,",[],False
"Deeze bezweering is de doodelykste voor den Duivel: maar deeze die volgt, nadat de Bezweerder drie Kruissen op de borst van den Bezeetene heeft gemaakt, is niet min.",[],False
