sentence,gpt_labels,warning,log,huggingface_labels,disagreement
"Zijnen eisch dat ik bepaaldelijk moet aanwijzen, hoe deze bestemming voor gene heeft plaats gemaakt en hoe de uitlating ontstaan is en zich verbreid heeft, blijf ik onbillijk, en de meening, dat ik zonder dat niet geregtigd ben, de kerkelijke overlevering te verwerpen, onkritisch noemen.",[],False,,[],False
"” De plegtige toon, waerop piet die woorden uitsprak, deed eenen grooten indruk op den gewezen kleermaker.",[],False,,[],False
"Het is waar, de kunst, die doel had moeten zijn en blijven, was vernederd, om het middel ter verspreiding van gezuiverde begrippen te worden; doch de gevolgen waren daarvan voor het vaderland heilrijk geweest.",[],False,,[],False
"Eindelijk deelt hij aangaande den gang en de middelen van het godsdienstig onderwijs zoo belangrijke wenken mede, dat wij, ook waar wij in bijzonderheden van hem meenen te moeten verschillen, echter in het algemeen des achtingwaardigen Schrijvers bezadigdheid, oordeel en echt godsdienstigen zin luide toejuichen.",[],False,,[],False
"Gedoog, dat ik mij verwijdere; vergeef mij mijne onvrijwillige onbescheidenheid en vooral vergeef aan uwe kleindochter hare dwaling.",[],False,,[],False
"- Grietje, de heer De Wilde is mijn gast.",[],False,,[],False
Maurits ontbood al de regenten en dankte die af als naar gewoonte.,[],False,,[],False
"5 Ick denck' op den voor-leden tijt: End' spreck', wel beraden // Van v wonder-daden.",[],False,,[],False
’ - ‘Behalven als 't me tegenloopt!,[],False,,[],False
"Draagt reeds het groene hout somtijds weinig vrucht, wat is er dan van het dorre te wachten?","[(24, 28, 'plants')]",False,,"[[24, 28, 'plants']]",True
"Van het oude Rome afkomstig, en daartoe betrekkelijk: de Romeinsche heerschappij.",[],False,,[],False
"Eyeren der Schildpadden, hoese uytgebroed werden, 388.","[(11, 23, 'animals')]",False,,"[[11, 23, 'animals']]",True
De Germaansche fabelleer gaf hun den naam van Alven of Elfen.,[],False,,"[[46, 51, 'animals'], [55, 60, 'animals']]",True
"Slechts toen de Baas zich had verwijderd en haar zoon Kornelis, een drieëntwintigjarig jonkman met zwart hair en donkere oogen, haar veelbeteekenend aanzag, schudde zij het hoofd en legde den vinger op den mond.",[],False,,[],False
"Ongeschiedkundig van karakter zijn in de verzoekingsgeschiedenis, door Johannes verzwegen, door Markus aangestipt, alleen door Mattheus en Lukas omstandig medegedeeld, ofschoon niet door beiden met inachtneming derzelfde orde, de volgende bijzonderheden: De vleeschgeworden Duivel onderhoudt zich met Jezus, spreekt menschelijke taal, hebreeuwsch of arameesch, haalt een tekst uit de psalmen aan, voert Jezus langs ongewonen weg naar de tin des Jeruzalemschen tempels, en brengt hem vandaar, ofschoon het niet blijkt dat het oorspronkelijk tooneel der verzoeking (de woestijn) verandering ondergaan heeft, op eene even ongewone wijze terug naar een hoogen berg: zoo hoog, dat Jezus van den top des bergs al de koningrijken der aarde aan zijne voeten kon zien uitgestrekt liggen.",[],False,,[],False
Het zwaard... gij kiest het zwaard... de Heer neem me in zijn hoede...,[],False,,[],False
"Laet de drokke pleitzael woelen, Menigh vreezen dat de schael Van de vierschaer ryze of dael' Voor de strenge rechterstoelen; Veeman houdt zich by zyn vee, En daer blyft zyn zorregh mê.","[(151, 154, 'animals')]",False,,"[[151, 154, 'animals']]",True
"De jonge Heeren waren zeer vrolyk, wy wandelden, wy schertsten en bragten den namiddag zeer aangenaam door.",[],False,,[],False
"Verder wordt er in aangetoond waarom de zedelijkheid zich niet grondt op de Geboden Gods; en een regtmatige afkeer van de casuïstiek betuigd, als een geheel verkeerd hulpmiddel tot ware zedelijkheid.",[],False,,[],False
"Daar zag hij eene schijnbaar levenlooze gestalte voor zich, hij hief haar op en herkende in het maanlicht - zijne zuster!!",[],False,,[],False
"’ Deze regels, voorkomende in het ‘voorwoord’ van den heer Steinmetz, drongen mij zijn werk te lezen, te wegen en te beoordeelen.",[],False,,[],False
"Alvorens de roemrijkste componisten der XVde eeuw voortbrengen, hadden de Nederlanden op het gebied der muziekkunst de geleerdste theoretici der vorige eeuwen opgeleverd.",[],False,,[],False
"Een der zes Koningryken, waarin dit Eiland in laatere tyden werd verdeeld, wordt Ramrādspour geheeten, of het Ryk van den Koning ram.",[],False,,[],False
"Ende wederom seyt Syrach van een lichtveerdige ongesnoerde tonge: In den mont der Sotten is hun herte, maer int herte der verstandigen daer is hunnen mont.",[],False,,[],False
"Hoe kan die, aan 't einde van zynen weg, angstvallig, en, over de naby zynde verschyningen der nog ongeziene dingen van de andere waereld, verontrust worden?",[],False,,[],False
"Een kindeken is ons geboren,, Godt lof en danck, Verheught u, uytverkoren,, Met spel en sanck.",[],False,,[],False
"- En het Noodlot, en de Goden.",[],False,,[],False
"Bleecke doodt gy maeckt mijn leden heel ontstelt, 'k Vrees van u te wesen haest ter neer ghevelt, Want ick ben noch maer in 't fleur van mijne tijt, Wilt my sparen, en bewaren, Gheeft respijt.",[],False,,[],False
"Een eenpaarig geschreeuw van Til backa, Til backa!",[],False,,[],False
"Zij worden benoemd door de Maandelijksche Vergadering, uit een dubbeltal, door de Commissie voor te dragen aan het Bestuur.",[],False,,[],False
” - “Wel verduiveld!,[],False,,[],False
"Het leger der Staten was nauwlijks een derde sterk van dat des vijands, en dus onmachtig, hem in 't open veld te keer te gaan; waarom Maurits besloot den Gelderschen Waard, een klein eilandjen, even beneden de verdeeling der rivieren gelegen, daarmeê te bezetten, er de grenzen te dekken, den vijand den toevoer af te snijden, en hem zoo te verzwakken.",[],False,,[],False
"Afrika (In 't hartje van) 2, 11, 19, 27, 35 Anvaing in Henegouwen 66 Arabieren (Matenstelsel bij de) 134 Aral-zee (Aan den boord der) 129 Bergen (Het belfort te) 337 Beverloo (Het kamp van) 249 Bloemtuil (Een) van oudheden 338 Brussel (De nationala bank te) 289 Brussel (De zoologie te) 256 Brussel (Het paleis te) 161 Brussel (Oud en nieuw) 50 Doornik (De waterpoort te) 249 Doornik (Feesten te) 405 Fagnoles (Het kasteel van) 237 Florence in de XIV.",[],False,,[],False
"Het kamertje zelf had een vriendelijk lichtgrijs behangsel, en een witte doek van mousseline behing de twee bovenste ruiten.",[],False,,[],False
De Kapittels werden niettemin genoodzaakt bij te dragen tot onderhoud van Kerk en School.,[],False,,[],False
Een wijs mensch zegt: daartoe is het nog altijd vroeg genoeg.,[],False,,[],False
"‘De misdaden der vaderen bezocht aan de kinderen’; ziedaar ook het thema, dat Ibsen zich in zijn jongste werk ter behandeling heeft gekozen.",[],False,,[],False
"'t Woordt was in 't eerst aenkleven By Godt verheven, En Godt was 't Woort voorwaer, In hem soo was het leven, 't Welck gegeven Is den Mensch tot een licht eerbaer.",[],False,,[],False
"Handleiding tot de beginselen der dierkunde, ten gebruike bij het gymnasiaal en het middelbaar onderwijs, door Dr. D. Lubach.",[],False,,[],False
Sophia moet haaren Galant den sak geeven.,[],False,,[],False
"Maar ik verzoek u, dat gij in dit hoofdstuk met geene derde vraag voor den dag komt, of ge zoudt zonder antwoord vertrekken; ik kan mijnen tijd wel beter besteden.",[],False,,[],False
"Haelt wormen die 'snagts schynen, en neemt 't Sop daer af, en mengt die met een vierendeel Quiksilver, ende doet dat in een Viole, en gy sult by nagte sien.","[(6, 12, 'animals')]",False,,"[[6, 12, 'animals']]",True
"- Doch dit is het niet alles, M. H!",[],False,,[],False
Hij rukte met eigene hand Het nest van den muur en ten gronde; Verpletterde verder het pand Der liefde van 't zwaluwenkoppel.,"[(110, 124, 'animals')]",False,,"[[110, 124, 'animals']]",True
"Geen wet of pligt kan hem weêrhouwen, Hij doodt de mans en schendt de vrouwen, En brast zich zat aan d'overvloed, En treedt dien gruwlijk met den voet.",[],False,,[],False
"Abraham kwam uit Chalden, en zette zich in Canaan neder.",[],False,,[],False
"- Zoodanig waren de indrukken bij dezen Landman, wiens oordeel overeenstemde met het gevoel van de meeste beschouwers, die, over het algemeen, den smaak, waarover wij spreken, toonden te bezitten.",[],False,,[],False
"Aardig is het, zegt Hodgskin in zijn vierden brief, op te merken, dat van tijd tot tijd sporadisch dit natuurlijk eigendoms-recht, dat onder het artificiëele bedolven is, toch weet boven te komen, en het legale recht weet te wijzigen.",[],False,,[],False
"Wordt ick een Harder slecht ghewaerdight en gheboden, Te wysen 't vonnis van de twistingen der Goden?","[(14, 20, 'animals')]",False,,[],True
"Daar van de hollandsche tuin, die op de duiten verbeeld is.",[],False,,[],False
"Onmiddellijk sloegen de wakkere mannen, die destijds het bestuur vormden, de handen aan het werk, en de eerste dier kweekelingen, de Heer J.F.C. Gericke, is de eenige van het klein getal, dat daartoe werd opgeleid, die gespaard is gebleven, die het schoone voorregt mag smaken, zijne groote taak te hebben mogen voltooijen.",[],False,,[],False
-maj. Uit het Fr. Haarl.,[],False,,[],False
"Indien zulk een raad, met goed gevolg, voor twintig of meer jaren gegeven was; - indien Oostenrijk, Pruissen, Italie's vorsten wijze hervormingen hadden tot stand gebragt; indien zij eenige vrijheid van beraadslagen en eenigen schijn van vertegenwoordiging hadden vergund; - indien zij eene afleiding geopend hadden voor kennis en zucht naar staatkundigen invloed, die voortgaande beschaving en langdurige vrede in Europa noodwendig doen ontstaan, zouden wij, welverre van bloedige burgertwisten te aanschouwen voor de jammertooneelen van den laatsten tijd zijn gespaard; en in stede van een plotselingen overgang uit volkomen despotismus tot dolzinnige volksheerschappij, zouden wij den vreedzamen vooruitgang naar verbetering hebben gezien, het invoeren van constitutionelen regeringsvorm en een beteren staat van zaken, dan die Europa thans oplevert.",[],False,,[],False
"Stemme: La Bovenette, (oft) Staet Herderin, ey noch een woort.",[],False,,[],False
"Blijkbaar hangen deze laatste wijzigingen samen met eene verandering van systeem van verdediging, nl. met het niet verdedigen der hoogten aan eene zijde der stad; men richtte zich nu zooveel mogelijk in tegen het nadeel, dat die onbezette hoogten zouden kunnen veroorzaken; gelijktijdig bijna werden dan ook een paar kleine werken buiten Naarden aanbesteed, passende bij dat denkbeeld.",[],False,,[],False
Voorwaer dees rauw wel weert 't belachen is.,[],False,,"[[14, 18, 'animals']]",True
’ ‘Duivel!,[],False,,[],False
"Zo dra 'er voornaamlijk gewaarwordingen in uitgedrukt worden, is het sentimenteel; maar deeze gewaarwordingen kunnen edel en zij kunnen verachtelijk; zij kunnen deugdzaam en zij kunnen misdaadig; zij kunnen vrolijk en zij kunnen treurig zijn; in de drie gevallen bepaalt de natuurlijk uitgedrukte gewaarwording voor den kunstrechter, die het enkel als een produkt der schoone Letteren beschouwt, de waarde van het geschrift, als een sentimenteel geschrift aangemerkt, en hij zal uit dit gezichtspunt een Roman, daar slechte, maar natuurlijke, gewaarwordingen in vertoond worden, den prijs geven boven eene andere, daar deugdzaame, maar onnatuurlijke, zonder gevoel nagebootste, gewaarwordingen in verspreid zijn; even gelijk hij Ovidius, ook waar hij zijne Corinnaas bezingt, als Dichter boven Sluiter, in die eigen betrekking, verkiezen zal, schoon de eerste voor de ongebondenheid en de laatste voor de deugd en godvrucht gezongen heeft.",[],False,,[],False
Soo datmen dese triumphe wijdts en sijdts heeft connen hooren.,[],False,,[],False
"Ik had, overzulks, wel gewenscht, dat mijn oudste Zoon in 't huwelijk trad, en hij daarvan geen zoo grooten wederzin betoonde.",[],False,,[],False
"Ghelovet, etc. Die Enghels songhen schoone; Glori' in 's Hemels throone, Ter eeren en ter kroone Des kindt ghebenedijdt.",[],False,,[],False
"dorpelingen - landelijke souvenirs voorzeker, die zich ‘in de stad’ gedurig als zoovele pijnlijke herinneringen aan zijne beurs opdrongen.",[],False,,[],False
"Alles is hem cijnsbaar; van alles heeft hij zijne inkomsten, zijn deel; uit alles weet hij voordeel te halen.",[],False,,[],False
cabinet op de 501 en 506.,[],False,,[],False
Maar ik separeer de kunst van de artisten.,[],False,,[],False
"Of mijn neef dat werkelijk gezien of 't gedroomd heeft, laat ik daar, doch bij de onzen twijfelt niemand aan de waarheid.",[],False,,[],False
"Geneigd om immer den zwartsten kant der zaken te zien, meende ik dat mijn stervensuur ging naderen; doch, alzoo ik mij nu op mijn bed had neergelegd, begonnen mijne hersens te gloeien en mijne huid te blaken, alsof mijn leger een brandstapel ware geworden.",[],False,,[],False
"Item, in dit jaer van xcij was ghemaect, den xxix van Hoeymaent, jeghens den hertoghe van Sassen, lantgrave in Dueringhe, maercgrave te Meyssen, enz., die de stede van der Sluus beleyt hadde als stadhaudere van den coninc van der Romeynen, den paeys ende ghesloten te Cassant, ende up den xij in Ougste was hy te Ghent uutghelesen.",[],False,,[],False
(martha verlaat weenende de kamer; van heul ziet haar medelijdend na.) Arm schepsel!,"[(75, 83, 'animals')]",False,,[],True
"De acht Voorstellers zijn afgedaald tot kleinigheden van redaktie; zij hebben hier de taal verduidelijkten gezuiverd, daar bepalingen uit de Grondwet verwijderd, die aan afzonderlijke wetgeving of reglementaire regeling moesten overgelaten blijven; zij hebben getoond voor geene zwarigheid terug te deinzen, geene enkele moeijelijkheid ontweken, en het bewijs geleverd hoe de Grondwet tot een sluitend zamenstel kan gevormd worden.",[],False,,[],False
"Wij zijn van de noodzakelijkheid van een vast plan zelfs zóó overtuigd, dat wij meenen, in het belang van een goed, aaneensluitend geheel en van eene spoedige verwezenlijking van de gewenschte spoorwegverbindingen, te mogen betwijfelen of het wel raadzaam is voor iedere lijn eene afzonderlijke koncessie te verleenen.",[],False,,[],False
"Wanneer dan ons hart onzen weg overdenkt, vragen wij daarbij onszelven af: kan de heilige God dit willen?",[],False,,[],False
"Leicester verklaarde, dat sir William en ‘de oude Reade tegen geen paarlen konden worden opgewogen Hannibal Gonzaga, de aanvoerder der spaansche ruiterij, stortte doodelijk gekwetst nederen telkens op nieuw deinsden de spaansche ruiters voor de kleine bende der Engelschen achterwaarts, verbraken hunne gelederen, en vielen op de musketiers terug.",[],False,,[],False
"van uw bloeijend ryke, Hof-paleis en zwier en stoét, Pragt en magt en òvervloed, Van kroon en troon en luister, Die alle kroonen duister Màken zal, in hoogen trand Roemen door het gantsche land: Om yder te òvertuigen, Dat hy voor U moet buigen, En als voor zijn opperheer, Né'er In 't stof der aarde vallen, Op 't hoog-ontzaglijk brallen Van uwe regt-gedugte stem', Die ons herte in bange klem Brengt en zet, Wanneer 't hem Al-temet, De kragt van uw gerigte Zal stellen voor 't gezigte, En hoe zeer Gy alle kwaad Haat, Hoe gansch na-by en digte Gy hem zyt, en hoe ligte Gy elk mensch hier vinden kond, En altijd den boozen vond, Ja tot straff, Héne zond Naar het graf.",[],False,,[],False
"De tweede, van den Heer motte, loopt over de vraag: Quid in corporibus generatim sumtis possimus cognoscere, quid non possimus?",[],False,,[],False
"Onder deeze hebben wy vermengd gezien, de trotsche Heerschappy van het Pauslyk Rome - de Paleizen der hoogmoedige Pausen - de Museums, waarin de Werken der oude Vernuften verzameld zyn, met de mededingende Voortbrengzelen van laatere tyden - de Kerken, waarin de Cieraaden der Heidensche Gebouwen ingevoerd zyn, wel schitterend, doch zeer ongepast.",[],False,,[],False
En lof en eer genoegh bewijsen?,[],False,,[],False
"‘Om het even,’ riep hij uit, ‘wat weg is, is weg; gij zult niettemin met ons gaan, ik zal u wel een goed geweer zien te bezorgen.",[],False,,[],False
"’ ‘O ja, dat is het juist,’ antwoordde zij levendig en verheugd dat zij hem op eene zaak hoorde terugkomen die hare gedachten zoozeer bezig hield; ‘ik vind het vreeselijk moeielijk een goed onderwerp te vinden.",[],False,,[],False
"Dheer Philips van der Stricht, van de Yssue.",[],False,,[],False
"I. Blijd en frisch is haar leven, Bij het woud en de weî, Rijk aan lief'lijke hope, Als aan bloesem de Mei.",[],False,,[],False
"Dese maniere van visschen ten yse inde groote Meyrs ende soete wateren, oft armen vander zee, wort iaerlijcx onderhouden om seer veel visch te vanghen vande maent Nouember tot int laetste van Meerte oft langher, soo dickwils alst noot soude mogen wesen, want weder het ys dick is, oft met sneeu bedeckt, oft claer, oft ghelat, oft hoe dat verurosen mach wesen, iae hoe dat de natuere het selue voort ghebrocht heeft, soo is het volck van desen lande altijts ghereet ende ghewillich, om alle dinghen te besorghen die totter ghemeynten weluaert van noode sijn.","[(134, 139, 'animals'), (134, 139, 'animals')]",False,,"[[134, 139, 'animals']]",True
’ De vrijerij van Hil en Hain.,[],False,,[],False
"Zo veel begochelingen neemen zo zeer den schyn der waarheid aan, dat men 'er dikwys mede bedrogen wordt.",[],False,,[],False
"Het is voorzeker een treurig verschijnsel, wanneer een Vorst, die gedurende meer dan het vierde eener eeuw het voorwerp der algemeene liefde en bewondering van onderdaan en vreemdeling was, zelfs vóór hij het wereldtooneel nog verlaten heeft, het onderwerp wordt van veler afkeurende gesprekken en geschriften; en ook Rec.",[],False,,[],False
Zijn bericht betreffende Cornelis Adriaensz.,[],False,,[],False
"In welker voegen ook het Allerheilige des Tempels te Ierusalem voor niemant, dan den Opperpriester eenmaal 's jaars; (Hebr.",[],False,,[],False
"van afdwaden, nog bij Vondel, Hierus.",[],False,,[],False
Den 4 Januarij 1820 werd hij aangesteld tot kadet bij de militaire school te Samarang en den 13 September 1823 tot 2e luitenant der artillerie.,[],False,,[],False
"Want het buitengewoone, het sagen- of fabelachtige bevalt ons, grooten en kleinen kinderen, dikwerf eindeloos meer, dan het verhael van goede of slechte daden uit het dagelyksche leven.",[],False,,[],False
"19 Verweckt geenen strijt met eenen toornigen, ende en gaet niet met hem door de woestijne: gelijck als niets is het bloet in sijnen oogen, ende waer geen hulpe en is, aldaer sal hy u ter neder werpen.",[],False,,[],False
"Opdat uw woord, hoe stil gy het ook spraekt, Een lichttoorts zy die eeuwig, eeuwig blaekt!",[],False,,[],False
"wat zullen wij dansen, Morgen vroeg dan komen de Franschen; Ik heb het gelezen in de Courant, Morgen zijn de Franschen in 't land.",[],False,,[],False
"Maar zal de invloed van den zedelijken dampkring, waarin zij ademen, niet gevaarlijk zijn?",[],False,,[],False
"uw Vader gaat daarnevens, en Hij leidt het bij 't gebit.",[],False,,[],False
dat doet hij nooit!,[],False,,[],False
"Voor haar past wel de leer des Nazareners, Die overspeelsters zelfs beschermen dorst.",[],False,,[],False
"Aan de Befana wordt niet alleen een heilaanbrengende, maar ook een verderfelijke magt toegeschreven.",[],False,,[],False
"De wyze, op welke zy hun tyd slyten, schynt zeer eenvoudig te weezen, en weinig verscheidenheids toe te laaten.",[],False,,[],False
Ghy zijt hier in een ander werelt buyten den handel der menschen: hier bedriecht de gheveynsde beleeftheydt de een-voudighe menschen.,[],False,,[],False
"In 't midden is eene groote tafel die byna de gansche breedte des Tooneel beslaat en die de gedaante heeft van een halve maan, waarvan de twee tuiten of einden naar de kant der aanschouwers uitsteeken.",[],False,,[],False
"Zy, ja zy zelf kan my dit huw'lyk openbaaren!",[],False,,[],False
Het ware schoon geweest haar den kleinen losbol in 't afbuitelen te zien opvangen in haren gouden mantel.,[],False,,[],False
"De schuldt hoort de siele toe: Diet ghebiedt, en last gheeft, Al dat t'vleesch doet, waer, en hoe, Soo langh-t hier, als gast, leeft.",[],False,,[],False
"Doch moest hij een van beiden opgeven, dan zou hij met den dichter willen zeggen: ‘De vrije daden der menschen, welke zelfs de Godheid vooraf niet kent.",[],False,,[],False
"Waer door alle Ouders vermaent worden hunne kinderen van joncks te leeren, Ioseph als hunne gheestelijcken vader ende bewaerdert te dienen; op dat sy door hem Godts gratie in hen moghen vermeerderen, ende in alle deughden op-wasschen.",[],False,,[],False
Om alderley Revier-visschen te vangen.,"[(12, 27, 'animals')]",False,,"[[12, 18, 'animals'], [19, 27, 'animals']]",True
"En waarvan zoo vele zorg voor de bewaring van het stoffelijke blijkt, daar zou de geest veronachtzaamd zijn?...",[],False,,[],False
"’ ‘Maak de toepassing zelve, Germaine!",[],False,,[],False
Over eene nieuwe Alcalimetrische methode en daarbij behoorenden toestel.,[],False,,[],False
"Op 't gymnasium en de latijnsche school is 't ook niet alles goud, wat er blinkt.",[],False,,[],False
O lieve Hemel!,[],False,,[],False
"Anders moest hy, op het verzoek der Staaten, om geene vreemdelingen in de Regeeringe te stellen, niet gezeid hebben, dat de Landvoogdes eene ingeboorne was; want de Stadhouders mogten wel vreemdelingen zyn: maar hy moest hebben getoond, dat hy geene mindere ampten aan vreemdelingen gegeven hadt, of dagt te geeven; doch hier zou hem de Bisschop van Atrecht in den weg gestaan hebben, die te Besançon in Bourgondie gebooren wasgaarne hy het in 't Land zou hebben willen laaten.",[],False,,[],False
"Welk eene massa straten en lanen en terrassen vond men niet die alle prijkten met de namen van Victoria, Albert, Royal, Crown, King, George, Mary, Park, Prospect en dergelijke, zoodat er dikwijls twee en drie bijvoegingen noodig waren, eer het adres van een dier woningen ook maar zelfs verstaanbaar was.",[],False,,[],False
"In 't voorste deezer eeuw rookte men, in onze Nederlanden, nog maar zeer weinig, en byna niet dan in herbergen, of by andere samenkomsten.",[],False,,[],False
Zo is het jalouzy dat ghy hem zoudt beminnen.,[],False,,[],False
Om het Bijbelgenootschap behoefde zij dit niet te doen.,[],False,,[],False
"- Gij, Madhava, mijn zoon!",[],False,,[],False
"zal onzen hoorn verhoogen: Want immers is ons schild van God ons toegekomen, En onze Koning is van Isr'els heil'gen, vroomen.",[],False,,[],False
"Wilt dyne toornicheyt doch stueren, Ouer tvolck dat dy niet bekent, End ouer rijcken die niet hebben, Dynen Naem oyt gheroepen aen, Want sy Iacob verslonden hebben, End zijn woonst gaer te niet ghedaen, Wilt nu voort aen niet meer gedincken, Ons ouder sonden schult end pijn: Dijn ghenade haestelick laet blincken, Ouer ons, want wy ellendich zijn, Doet ons bystandt O God ghehuldich, Alleyn om dijns Naems wil end eer, Uerlost ons, weest goet end gheduldich, Ons sonden om dijns Naems wil Heer, Waerom souden de boose scharen, Segghen: waer is haer God?",[],False,,[],False
Een laatste woord over den trimeter.,[],False,,[],False
"Daar 't vertoonen van het stuk tot nu toe verboden blijft, moogt gij geenen tweeden druk laten verschijnen, ten einde geen voedsel aan de kwaadwilligheid te geven; het werk is genoeg verspreid.",[],False,,[],False
Vierde Soorte.,[],False,,[],False
54 VVegh vrolyck maeghschap der Poëten.,[],False,,[],False
"Uit hoofde van deezen eed scheidde de Profeet de Vrouw, die geloovig was geworden, af van haaren ongeloovigen Man; en stond toe dat de gene, welkers huwelyk hy had te niet gedaan, wederom aan andere wierden getrouwt.",[],False,,[],False
Thans is de tijd daartoe gekomen.,[],False,,[],False
(verschrikt.) De kommissaris van policie... en wat... de kommissaris.,[],False,,[],False
"Dat komt er van als gij, in plaats van zelf te komen, een verrader naar de kapel van het galgenveld zendt.",[],False,,[],False
Beste spelers: 1o De heer K. De Jaegher (Brussel): 2o De heer J. Philipsen (Breda).,[],False,,[],False
"indien wy het onontbeerlyke eens aftrokken van 't onnoodige, hoe gering zou het eerste zyn?",[],False,,[],False
"Dit wordt door het voorbeeld van de zamenvloeijing van twee tegenovergestelde polen in een gemeenschappelijk en neutraal middelpunt, zonder hetwelk hunne vereeniging onmogelijk zoude zijn, zinnelijk opgehelderd.",[],False,,[],False
"Want waartoe eene mooije preek naar de mode, waar de rijken van zeggen: ‘Hoe heerlijk, hoe dierbaar!’ maar de kleinen de schouders optrekken, zeggende: ‘Het is niet voor ons, even weinig als de tafel der rijken.",[],False,,[],False
"Hypothetische, hoe te onderkennen 164.",[],False,,[],False
"Ik schreef zo als mij de zaaken op dat oogenblik voorkwamen, dikwerf meer om aanleiding tot denken te geven, dan om te onderrichten, dikwerf meer om, al schrijvende, zelf onderricht te ontvangen, dan om het gevoelen, dat ik daar voorstond, juist als het beste aan een ander te willen opdringen.",[],False,,[],False
De reijen zyn gereed.,[],False,,"[[3, 9, 'animals']]",True
"- En zullen deze Spotters zich verbeelden het regt te hebben, om een ieder te verachten, die de Godlykheid van de Schriftuur erkent?",[],False,,[],False
Wt desen handel isser in't Sticht van Ceulen een bloedighe oorloghe gheresen/ de Paus heeft Truchses in den Ban/ ende de Keyser heeft hem in de Acht ghedaen: Den Prince van Parma is de executie bevolen/ met wille ende believen van den Coninck van Hispanien/ die niet en conde lijden/soo hy seyde/ dat de Ketters soo nae by sijne Neder-landen nestelen souden.,[],False,,[],False
"Regts ziet men dat gedeelte van het paleis, dat nu door den Paus wordt bewoond, links voert een deur en trappen naar de kunstgalerijen.",[],False,,[],False
"Bijna zou ik een gissing durven wagen omtrent den oorsprong van het stuk; zij is deze: Mr. V.d.H. heeft bij het kiezen van zijn onderwerp ongeveer deze redeneering gevolgd: verondersteld dat ik een persoonlijke overtuiging had, en wel een zeer positieve van kerkelijken aard, waarin ik de beantwoording der groote vraag van 't wezen der dingen en 't doel van alles zoo helder en klaar voor mij heb, dat ik daaromtrent volkomen gerust ben, ja zelfs in anderen slechts één zaak betreur, n.l. dat zij niet allen zijn van dezelfde overtuiging als ik..... zou ik dan het betoog kunnen leveren van de meest onzinnige doelloosheid van 't heelal?",[],False,,[],False
"Te middernacht, ter herberg uitgestronkeld, Ziet iemand gantsch het torenspits ontfonkeld, En gilt: ‘Brand!",[],False,,[],False
"Intusschen begon de tijd met rassche schreden te naderen, waarin ik niet meer voor mijzelve, maar ook voor een ander lief wezen zou hebben te zorgen.",[],False,,[],False
"Ik ben toen daar van daan getreden, En dacht toen niemand weet daarvan, Maar slechts een dag daarna geleden, Toen werd ik een gevangen man.",[],False,,[],False
"599, 788 Zout-meiren.",[],False,,[],False
"Het tijdvak der natuurphilosophie, gedurende hetwelk nogtans de morphologische studie in Duitschland groote vorderingen gemaakt had, was voorbij.",[],False,,[],False
"Geene plegtigheid is beter geschikt om de zinnen te treffen, en het verstand te verblinden, dan deeze, wanneer de Opperpriester van het balkon der St. Pieters Kerke zynen zegen geeft.",[],False,,[],False
"Hoe treffend bleek niet de ware adel der heldendeugd van den door goedheid onsterfelijken TITUS, toen hij op het bloedig puin van Jeruzalem tranen plengde?",[],False,,[],False
"P. Neuckens' Kunstzager, Angstig oogenblik en Koffietroost zullen niet bijdragen tot des schilders roem.",[],False,,[],False
"De Caraïbaansche vrouwen sogen self hare kinderen, en zijn seer goede voedsteren, en seer teer-gevoelige Moederen, dragende alle sorgen diemen mach inbeelden om haar wel te voeden.",[],False,,[],False
Soo oock den aert der Konsten kent Eer ghy haer schoone deughden schent; Straft te voren u eyghen selven eer ghy een ander oordeelt (Sirach.,[],False,,[],False
"Indien ik den eenen dag of den anderen, uitgeput op den weg nederzink - Zijn mij ondoorgrondelijke wil geschiede!",[],False,,[],False
"De beweging ligt in de natuur der planeten, even als zij cirkelvormige banen beschrijven en zuivere bollen zijn.",[],False,,[],False
"Wij moeten hier bijvoegen, dat vele mysteriën, alhoewel door stomme persoonaedjen uitgevoerd, op de volgende wijze by den volke verstaenbaer en duidelijk gemaekt wierden: terwijl de spelers door hunne gebaerden de verschillige houdingen aennamen, welke hunne rol vereischte, zat er, vooraen op het tooneel, een persoon, die het stuk aflas.",[],False,,[],False
"O Mensch, edel creatuur Met recht mach ick vvel klaeghen, Dat ghy my valt soo stuur, Mijn kruys niet en vvilt draeghen.",[],False,,[],False
"Bij den reeds te grooten omvang van dit opstel voor de plaatsruimte door de redactie van dit tijdschrift zóó welwillend verleend, moest menig punt onbesproken blijven.",[],False,,[],False
"De smid was langs de klokkekas op den vloer gezakt; het geweer waarmee hij daareven gedreigd had, was uit zijn handen gevallen; hij lag daar sidderend bij het hooren van den zonderlingen, nooit gehoorden schreeuw, dien de zwarte dokter had uitgestooten, en hem door het merg van zijn beenderen was gedrongen.",[],False,,[],False
"Wij hebben ons hier niet over die rigting uit te laten; dit alleen meen ik te mogen opmerken, dat de gebeurtenissen, die er uit zijn voortgevloeid, geheel ongeschikt waren om de zoo gewenschte eenheid in Duitschland te herstellen, en dat eene herziening der grondwetten van den Bond dit doel veel eerder zou bereiken.",[],False,,[],False
