Sentence,Labels,Flagged
"Een licht trillen van Tschingo's lange oogwimpers verraadt alleen, dat hij zijn verzoeker maar al te goed verstaan heeft; toch blijft hij zwijgen en overweegt snel bij zichzelf hoe hij, in 't belang van Ellis, dit voorstel moet opnemen.",[],False
Maar dan is ze ook zeer verschoonlijk en behoort met groote toegevendheid beoordeeld te worden.,[],False
"overgaan &c. ► over-vaart, Uberfahrt.",[],False
voorzichtig.,[],False
"Laynes, zijn hoogstbekwame opvolger, bespiedde een gunstig oogenblik.",[],False
"Is een ghebedt teghen het verscricken vande consciencie, ende van des Doots bangicheyt, die eenen aencoemt alsmen de gramschap Gods gheuoelt, ende dat Godt ons nochtans wederom wilt vertroosten, ende niet teenemael en wilt laeten versincken.",[],False
moet ghy laeten en vlieden het lesen van quaede ende vuyle Boecken.,[],False
zult overkomen; dan kan de zaak met den Heer Walraven zijn consiestentie krijgen.,[],False
"'k Hou veel meer van eens te buysen, Als door liefde te vergaen, Venus wil ick doen verhuysen, Ey ick van den Roemer aen, Laet ons drincken laet ons schincken, Viva laet ons vrolijck zijn, Laet de frisse Roemers klincken, Van den Eedelen koelen Wijn.",[],False
"Het aller opmerkenswaardigste in 't Character van den Zweedschen Koning is, zyne leevendigheid van aart, en daar uit voortvloeiende Werkzaamheid.",[],False
"Tot blyk van vreuchde en ook ter liefde van zyn Bruid, Deeld hy geschenken aan zyn Hovelingen uit.",[],False
"doch het volk zou moede worden, zou zijn lijden betaald zetten aan de onrechtmatige bezitters van het kapitaal, 't zij door bloedige omwenteling of door plundering hunner hotels!",[],False
"Ja wel, ik zal zeker zoo een diep denker moeten nemen, die Lamartine opzet, maer die toch geenen smaek heeft dan voor Demoustier?",[],False
"Drie en dertig bladzijden groot, kan het hier geen plaats vinden in zijn geheel, maar enkele aanhalingen zullen den gang van het gedicht doen kennen en tevens zijn geest: ‘Upon a windy night of stars that fell At the wind's spoken spell Swept with sharp strokes of agonizing light From the clear gulf of night ........",[],False
Des Werelts vreught Koos ick voor waerachtige Deught.,[],False
"Want zoo werd de weg gebaand, waarop deze standbeeldenlievende tijd, onder aansporing van een ander talentvol en rijk begaafd kind van Amsterdam, Reinier Cornelis Bakhuizen van den Brink, den kloeken advokaat van Vondel, kon voortgaan, zoo kwam de dag naderen, waarop het metalen ‘pronckbeelt’ van Vondel in de hoofdstad kon worden ontsluyerd, waarop eene spade maar welverdiende vereering aan den ‘Prins der Nederlandsche Dichteren’ werd gebracht.",[],False
't Mag gezegd worden ter eere van den Eerw.,[],False
’ ‘Ik zal het niet beleven!’ zeide Agueda.,[],False
Best laat men menigmaal het hekken aan den ouden post.,[],False
In den noodlottigen veldslag op de Mokerheide (14 April) sneuvelde hij nevens de beide Nassausche Graven.,[],False
"Ick com tot hier ghereyst, om dat ick coopen sou Een stercke nieuw Gallay, die goet is en ghetrouw, Door dat mijn oude schuyt verrot en gansch versleten, Niet voeren sou het gheen dat Ossa my liet weten.",[],False
"’ Zeggen wij dit, dan wordt de vraag noodzakelijk: ‘waarom is dan niet ten allen tijde van deze vrijheid gebruik gemaakt?",[],False
"Dat zelfs in ramp en strijd U roemt; In vreugd en smart U Vader noemt, Die alles wel zal maaken; Dat U zijn’ angst en nooden klaagt, En, vol vertrouwen, redding vraagt.",[],False
"Ga heen: ontruk u vrij aan de aard: Maar denk in de enge kloosterwanden, Wie gij voor 't vrije Neêrland waart.",[],False
"den gantschen nacht door, in beweging geweest was, het hebben uitgehouden, met stryden, vervolgen en najaagen der vyanden?",[],False
"Een grooten Toer Karossen met ses Paerden, Een grooten Toer: Daer by sijn Garde Coer: Sestien planteyt: Zwitsers met hellebaerden: Die sijn Majesteyt: Jn dit geschal So trouwelijck bewaerden: Voor een ongeval.","[[34, 41, 'animals']]",False
"Wee den jongeling, bij wien hare aanschouwing onkuische denkbeelden zou kunnen opwekken!",[],False
"De eigenlijke bulle zelve, of de zegelbus, is van het exemplaar afgevallen: dezelve bestaat in eene zeer dunne gouden plaat, welke omtrent de dikte van een dukaat heeft; het rood wasch is insgelijks van elkander gevallen, en de stukken daarvan worden in de gouden doos, welke in papier gewonden is, bewaard.",[],False
"De gorkumsche burger vervoegde zich zoodra mogelijk bij degenen, die in Brielle de macht in handen hadden, andere Katholieken sloten zich bij hem aan en verkregen, enkel door middel van een aanmerkelijke geldsom, dat de lijken der martelaren begraven werden.",[],False
"Een raadvragen aan de verwanten bij voogdijstelling of curatele: een vernemen van hun gevoelen, als er onroerend goed van minderjarigen moet verkocht worden.",[],False
"De weststreek, zeer bebouwd, zeer welvarend, rijk aan paarden en vee, is uiterst laag en bestaat voor een groot deel uit ingedijkte landen (Marschen).","[[54, 61, 'animals'], [65, 68, 'animals']]",False
Doe wort dij klock geslagen onverbolgen Dat elck den stat banijr soude volgen Boven xx ende beneden lxxen Dije mosten hem all toe striden vestigen Om dat kreienest toe storen.,[],False
"Zoo nuttig goede Gebedenboeken zijn, zoo uiterst moeijelijk is het, ze te vervaardigen.",[],False
"Onder de spaensche, duitsche en fransche besturen, die ons regeerden, kenden de hooge beambten in 't algemeen het fransch, en omdat zy geen vlaemsch verstonden, zagen zy natuerlyk liever dat de Belgen geen vlaemsch gebruikten; dit ging zelfs zoo verre, dat men in 1787 aen de beambten van 's Lands schatkist beval hunne geschriften in het fransch te houden.",[],False
"Het is ons (wij zeggen het met de hand op het harte) om waarheid en regt, om den bloei van Christendom en Godgeleerdheid te doen.",[],False
"Het geheel vormt echter eene veel betere rendierweide, dan in vele dalen op Spitsbergen.","[[41, 48, 'animals']]",False
to Revolve Herdenken.,[],False
"De mond is bijna uitgewischt, en het heerlijke beeld is gelijk iets, dat zich in damp oplost.",[],False
"Den volgenden dag vergezelde hij den keizer naar Haemstede, waar deze bij het dorp Burght het bekrammen van dijken zag.",[],False
"Van de Kruyken Zo wordt ook geboogen het woord Week; evenwel zegt men ook Driemaal 's Weeks, zowel als Tweemaal ter weeke.",[],False
"Hij behoorde tot de 19 geestelijken die op last van Lumey in den nacht van den 8sten op den 9den Julij 1572 zijn ter dood gebragt, en wordt onder de martelaren geteld.",[],False
"Neen, zeg ik, je weet het, niet voor van middag twee uur.",[],False
Zijn toestand werd nu hachlijk.,[],False
"- Dezelfde, voor het Zeventiende Deel, 112 bladz.",[],False
We willen dit hopen.,[],False
"En als hem Sigismondus naderhand het doosje met gout gaf, den armen ho veling zijn ongeluk verwijtende, dat hem 't geen vol aarde was had doen kiezen; zou hy wederom niet aardichlik hebben konnen zeggen?",[],False
"Één vak nu is er, dat ten volle en bij uitsluiting van alle anderen, aan deze voorwaarde voldoet, het is de wijsbegeerte.",[],False
"Zoo moest de wraakzucht in plaats van door den tijd uit te dooven, in beider herten meer en meer ontvlammen.",[],False
"21 De steden nu der stamme der kinderen Benjamins na hare huysgesinnen, zijn, Iericho, ende Beth-Hogla, ende Emek Keziz.",[],False
"Ik ben het, mijn vriendin!",[],False
"Neen, Lieve Moeder!",[],False
"Het geraamte van een mensche vrugtje van vier maanden, in zyn linker hand houdende een bondel van water-vaten, over 25 Jaaren van my uyt het lighaam genomen, opgeblazen, en zoodanig bewaart, dat de klapvliezen nog zeer klaar voorkomen.",[],False
gaat na de Kerkhoven!,[],False
"- Ik gun het den man wel, maar op die wijze vorderen wij niet.",[],False
"Zacht en kalm was de natuer; geen windje blies door het frische loover en slechts nu en dan werd de stilte onderbroken, door het zoet ge-zang der vogelen die, in de bygelegen bosschen, hunne stem ten hemel deden klimmen.","[[146, 153, 'animals']]",False
Johan van Oldenbarnevelt Eerste hoofdstuk Johan Van Oldenbarnevelt de stichter van de Republiek der Vereenigde Provinciën.,[],False
"Deeze Rivier was, toen 'er de Koopman bykwam, buiten haare oevers getreden.",[],False
"De algemeene opleiding op de Lagere school is onvoldoende; theoretische vakstudie voor dezen stand bestaat slechts bij uitzondering, terwijl de practische op- leiding in de meeste werkplaatsen bepaald slecht is.",[],False
Het gehoor der gezanten van elwina bij radigis is volmaakt in de diplomatische taal van den tegenwoordigen tijd.,[],False
"T’ghen’ dat wy u voorgaven, Was Christus t’hemels broot, Om u ziele te laven Tot spijs in honghers noot, D’welck ghy devoot Willich hebt opghenomen, Om van den doot Tot den leven te comen.",[],False
"- Hoe, vader, zult gy t'avond niet meêgaen naer den heer burgemeester?",[],False
"De drie eenheden werden al spoedig erkend, en met eenige ruimte, zoo goed of kwaad men ze dan betrachten kon, aangenomen; hoezeer zy, gelijk Vondel voor zijnen Jefta erkent, al menig een Stuk in den arbeid der geboorte verstikten; en schoon iedereen van die eenheden dat maakte wat hem 't minst in den weg stond, terwijl tevens anderen er zich moedig en buiten alle bedenking boven verhieven.",[],False
"curateur, een besorger, toesiender, voorstander, overstander, redder, die de toesigt of redding over iemants saaken, de welken in verval zijn, heeft.",[],False
"O heylighe maeltijdt, al vvaer Christus ghenut vvordt, vvaer ghedachtenisse ghehouden vvordt van sijn bitter lijden, de siele vvordt vervult met gratie, ende ons vvordt eenen pant ghegheven van de toe-komende glorie.",[],False
"Welcx personeringh reyn wy hier bringhen ten toon, Om wt te beelden nu, en te toonen met reden: Dat hy die d'arme oyt trooste, als Christi leden, Dat hy deur hulp van God sulcke deucht heeft gevracht.",[],False
"Dit souper bestond in een eenvoudig boterhammetje en een stukje vleesch, waarbij oom en Frans een glas wijn dronken.",[],False
"In Engeland, daarentegen, zijn het particuliere vereenigingen, dikwijls enkele personen, die zulke verzamelingen hebben bijeengebragt.",[],False
"2 En kan u hert soo wispeltuerigh wesen Gelyck een buy, of eenen lichten Windt; Of ist, om datmen weynigh hout gepresen Eenen Soldaet?","[[11, 15, 'animals'], [51, 54, 'animals']]",False
"Het diner had niets merkwaardigs, dan dat men voor het eerst Zwitsersche forellen nuttigde, die ongemeen grondig smaakten.","[[73, 81, 'animals']]",False
"De meeste populaire boeken stellen de zaken geheel anders voor, dan ze in de werkelijkheid zijn, en wel omdat de schrijver er van niet het vermogen bezit om iets, wat ingewikkeld is, populair voor te stellen, zonder aan de waarheid te kort te doen; van daar dat men steeds voorzichtig met populaire werken moet zijn.",[],False
"siet oock Leeren, Leeraren.",[],False
ik weet het van buiten; luistert.,[],False
Wij hebben uws inziens te veel of te weinig van Brighton gezien.,[],False
"Kleinsteedsch, is het niet het kort begrip van alle menschelijke bekrompenheid, jaloerschheid, kleingeestigheid, onbelangrijkheid; kleinsteedsch, is het niet de vertaling van het Engelsche, onvertaalbare would be?",[],False
"dat is de jonge vrouw,’ zegde zij vriendelijk knikkend, ‘zoudt gij u kunnen gewennen in de stad?",[],False
"Thans riepen al de werklieden, vol bewondering en dankbaerheid voor hunnen meesterknecht.",[],False
Wat zou moeder doen?,[],False
"Als Gautier verstont, ende merckte die groote ghestadicheydt, ende ootmoedicheydt van haer, ende altoos daer in persevererende, soo en wilde hy hem niet meer veynsen oft dencken, maer hy stont op openbaerlijck voor hen allen, ende seyde Mijn Griselde mijn wijf, ic heb u ghenoech gheproeft, ende ghetemteert, ende bevonden uwe ghetrouwicheyt, ende ghestadicheydt.",[],False
"Corinthia wordt ghemaeckt naer de ghelijckenis van een Maeghdelijcke statue, om dat een Maeght van naturen teer, jonck en ranck is, en meest bequaem tot fraeyicheyt en aenghenaem ciraet, welcke Columne is eerst ghevonden in Corinten, ende is van ghedaente net, fraey en rijckelijck ghecireert.",[],False
"Anders moest hy, op het verzoek der Staaten, om geene vreemdelingen in de Regeeringe te stellen, niet gezeid hebben, dat de Landvoogdes eene ingeboorne was; want de Stadhouders mogten wel vreemdelingen zyn: maar hy moest hebben getoond, dat hy geene mindere ampten aan vreemdelingen gegeven hadt, of dagt te geeven; doch hier zou hem de Bisschop van Atrecht in den weg gestaan hebben, die te Besançon in Bourgondie gebooren wasgaarne hy het in 't Land zou hebben willen laaten.",[],False
"A. Een verwarde klomp, bestaande uyt ontvelde en vleesagtige heuveltjens.",[],False
"‘Ziedaar de treurige zijde van het buitenleven, mijnheer,’ hernam Jozef.",[],False
In het tijdperk der nieuwe geschiedenis zien wij het staatkundig leven ook onder het eigenlijke volk ontwaken.,[],False
"Letterkunde, of Proeven uit Nederlandsche Schriften der dertiende en veertiende eeuw, met inleidingen, aanstippingen over de spraakleer en den stijl van dien tijd, een klein Woordenboek enz., 1845, gr. 8vo.",[],False
"Den 10 Maart 1678 ter begeleiding van eenige hoekers op de hoogte van Texel zeilende, ontdekte hij drie schepen, welke met volle zeilen op hem aanzeilden en later bleken te zijn Jan Bart, diens vriend Keyzer en Jan Soulenyc.",[],False
"Waand gy, dat iets my kan van pligt en trouw verleiden?",[],False
"Over die van de Staten Generaal, die zeer wel gemotiveerd, doch (als altijd) wat lang was, was Lodewijk de XIV zeer verstoord.",[],False
"Wanneer men nu nagaet, hoe elk onzer persoonaedjes zich door diepe bedenkingen voelde weggesleept, dan zal men ook ligt begrypen, waerom het middagmael byna sprakeloos werd doorgebragt, en hoe het kwam dat er weinig meer woorden gewisseld werden dan die welke men gewoon is gedurende het eten te zeggen, wanneer men zich met dagelyksche gasten aen tafel bevindt.",[],False
"Al wie deze woorden niet kan uitspreken heeft eene fransche tong, men slae hem dood.",[],False
De tempel opgericht van t'saem gevoeghde sercken.,[],False
Dit bevestight Job aen sijn 4.,[],False
"Evenwel, in weerwil van dien regel en van hunne afzondering van de wereld, waren zij reeds sinds verscheidene dagen met de rampen van het vaderland bekend geworden; en zoowel in de kerk, waar alléén zij zamen kwamen, als in hunne eenzame en van elkander verwijderde hutten, deden zij gebeden, kastijdingen en nieuwe boetedoeningen, als de eenige hulp, welke die heilige mannen in hunnen stand aan het in gevaar verkeerende vaderland meenden te kunnen wijden.",[],False
De Leeraar viel mij glimlagchend in de rede: - Nog een weinig geduld; want ik heb nog niet gedaan.,[],False
"‘Wiens zegepraal op weerlooze en misleide onderdanen van onzen Koning behaald, wiens overwinning door eene ongepaste wraakzucht, en met het bloed van onschuldigen bezoedeld, en wiens hart alreeds door het vergif des tijds besmet is,’ riep klara in éénen adem en zonder tusschenpoozen uit.",[],False
"‘Ik heb dien inhond niet zoo ongunstig geacht,’ zeide de Koningin, terwijl zij eene beweging maakte om zich af te keeren.",[],False
"Zoo is 't al heel wonderlijk, dat men in een land waar overstrooming, onder water of blank staan, onderloopen, toch waarlijk niets zeldzaams is, evenwel inundatie en geïnundeerd schrijft, als ware 't een vreemd onheil even als een uitheemsche kwaal; dat men in ons land van zeevaart en handel, in plaats van 't eenvoudige, voor ieder verstaanbare, ingescheept, van geëmbarqueerd spreekt, dat noch korter, noch welluidender, noch duidelijker is dan 't Nederduitsche woord, en men wel met bevreemding moet vragen, wat toch de schrijvers beweegt om bij voorkeur dergelijke woorden, zonder eenige noodzakelijkheid in onze taal te gebruiken, haar te vervalschen, te verknoeijen, te bederven!",[],False
"- bovenste gedeelte daar van uyt een onvoldragen Kint, Cab.",[],False
"Een volledige luijermand uit de 17de eeuw spreekt van de zorg, waarmeê de jonggeborene werd ontvangen; een verzameling van schotels en borden, van glazen en bekers, getuigt, dat zij even goed moesten eten en drinken als wij, en enkele groote bokalen bewijzen, voor wie het nog niet wist, dat zij vrij wat meer konden drinken dan wij.",[],False
"‘Nu verdubbelde ik mijne pogingen, maar mijn makker scheen een even uitmuntend zwemmer; beiden bereikten wij gelijktijdig het laatste anker onzer hoop; ongelukkig was het te klein, te zwak om twee menschen te redden, en zoo ving er een strijd aan op leven en dood; helaas, hij, dien ik bestrijden ging, was mijn trouwe vriend, de tweede stuurman Muller.",[],False
Onder anderen rust de verdediging van het tweegevecht geheel op een verkeerd denkbeeld van 's menschen eer.,[],False
"Wij kunnen echter niet afzijn, den Hoogleeraar in bedenking te geven, of wel de spreek- en schrijfwijzen, die op bladz.",[],False
"Het was, namelijk, in dezen tijd, dat raleigh zijn onsterfelijk Werk, de Geschiedenis der Wereld, schreef.",[],False
"Wij vervolgden in de grootste stilte wel een half uur onzen weg over waterplassen en over omgevallen boomen, toen wij op eens, den hoek van een klein boschje omslaande, de geheele vlakte, zoo ver het oog reikte, met rijgers als met sneeuw bedekt zagen.",[],False
om jou ontkénnen goed te maaken.,[],False
"Na de Inleiding ontmoeten wij de volgende onderwerpen, aan elk van welke een hoofdstuk gewijd is, als: de geregtsplaats, de geregtstijd, de teregtzittingen, de teregtstaanden, regtspleging in de criminéle gerigten, hofvaarten en appellen, vrijplaatsen, en regt van gratie.",[],False
"Dë schoenlappers van Brussel hadden voordezen het regt, eene gekroonde laers op hun uithangbord te plaetsen - een voorregt, dat den schoenmakeren niet toegekend was.",[],False
"Ook op de gezelschappen der vrouwen liep het gesprek steeds over de besmettelijke ziekte: de kat, zeide men, kan dezelve verspreiden; de hond is op verre na niet zoo gevaarlijk; de ezel brengt zeer ligt de pest over; van het paard heeft men niets te vreezen; nieuwbakken brood is zeer verdacht, maar door vleesch wordt de ziekte niet medegedeeld, enz. Zag men toevallig iemand wat lang aan, zoo bevoelde hij zich terstond; en klaagde iemand over hoofdpijn, of zag hij er bleeker uit dan gewoonlijk, zoo ontweek hem ieder.","[[93, 96, 'animals'], [134, 141, 'animals'], [178, 185, 'animals'], [221, 230, 'animals']]",False
"In de beschouwing der teekenen zelve, naar derzelver verschillende beteekenis, volgt hij meer sprengel.",[],False
"De Prins, die eertyds wierd versmaad, Leeft nu weer in verheven staat, Zy, die hem smaadden, zyn verneêrd, Door Hem, die ’t gansch Heelal regeerd, Door Neêrlands Toeverlaat.",[],False
"'t Is waar, dat zijne manier van reizen en zijn inschikkelijk gedrag, benevens zijn titel van onderzoekend reiziger, burger van Groot-Brittanje, zonder oud-Engelander te zijn, hem veel in het gunstigste daglicht moest doen zien; maar hij offert toch daaraan de waarheid eener bedaarde beschouwing niet op, en daar hij geene handelsbetrekkingen aanknoopte of landen kocht, was hij beveiligd tegen het bedrog der speculative grondbezitters en tegen de Yankee-streken, waar anderen zoo bitter over klagen.",[],False
Hij wist dat deze wel gezorgd had zelf binnen te wezen; dit maakte 't geval voor hem en de andere bedienden nog pijnlijker.,[],False
"Geen wonder dat de keizers daartegen steun zochten in een sterke eigen macht, die reeds in de dagen der Saksische en Schwabische keizers meer dan iets anders gediend had om de macht van den staat het overwicht te doen behouden over de vasallen.",[],False
"Groot is de roem die Klinkenberg zich als godgeleerde, in de Coccejaansche rigting, als bijbeluitlegger, als dogmaticus als evangeliedienaar en hoogleeraar verwierf.",[],False
"Wij willen ons thans in dit vraagstuk, dat tot de palaeontologie van de menschheid behoort, niet verdiepen.",[],False
"'Er zyn twee Opschriften bygevoegd, een in 't Latyn, en een in Fransche verzen.",[],False
"Vóór hetzelve leest men eene sierlijke Opdragt van zijnen zoon jacob van paffenrode, die, na den dood zijns vaders, de uitgave voltooide, aan Prins willem III.",[],False
"Intusschen telt dat meer omvattende taalonderzoek hier te lande nog te weinig beoefenaars, het getal dergenen, die over de resultaten kunnen oordeelen, is nog te gering, dan dat men met onverschilligheid zou mogen aanzien, dat deze uitkomsten in verdenking gebracht en voor hersenschimmen uitgekreten worden; vooral wanneer zulks geschiedt door iemand, bij wien men grondige kennis van zaken onderstellen zou.",[],False
"Praxyteles vond, zeventig jaren vóór Christus' geboorte, zilveren spiegels uit, en de romeinsche vrouwen hadden later zelfs gouden.",[],False
Van 1492 tot 1538 bracht Karel van Egmont een aental munten van verschillige weerde en afgewisselde typen in omloop.,[],False
De liefde van zynen bespieder moet haer te verachtelyk in zyne oogen maken!,[],False
"In theorie kan men gemakkelijk redeneeren: laten de belastingen verhoogd worden, een volk dat zijn onafhankelijkheid niet betalen wil, is zijn vrijheid niet waard!",[],False
"- Dan 't heeft der Voorzienigheid, om wyze reden, anders goedgedagt: haar leevenstyd liep spoediger ten einde; en zy, die, tot zo ver, meer dan gemeene bekwaamheden ten toon gespreid had, deed ook op haar sterfbedde eene meer dan gemeene gelaatenheid in haare gesprekken doorstraalen, beval haar zelve, met een onwankelbaar vertrouwen, aan Gods genade in Jezus Christus, en ontsliep in de verzekerde verwagting der eeuwige gelukzaligheid.",[],False
"Gedurende eenige schermutselingen, op den 27sten Augustus, voor Dresden, ging Keizer alexander langs het front der linie naar den regtervleugel, waar een aanval was bevolen, en hield een oogenblik stil, tot regeling der beweging van eenige Russische bataljons, op eenen grond, binnen het bereik des kruisvuurs van twee Fransche batterijen; toen Generaal moreau, die met den Keizer sprak, digt naast hem, gewond werd.",[],False
In dezen optogt kwam ik eindelijk bij den Ontvanger-generaal van het Ambt in H..,[],False
Wie souw my in droefheidt helpen?,[],False
"Deze bestemming is alleenlyk, gelooven wy, eener eerste ongelukkige wending te danken; want op meer dan eene plaets vinden wy trekken welken het aen geene verbeelding of dichterlyke uitdrukking onbreekt.",[],False
"Hy bleef op een goeden afstand staan, eenigzins beschroomd om my in het byzijn van zoovelen toe te spreken.",[],False
"Gelukkigerwyze had hy geen geheel slegte of verlegen stoffen in zyn Magazyn, zo dat hy zyne koopers zoo min bedroog, als hy zyne waaren onder den prys verkogt; dat anders gemeenlyk de roem is, door welken zodanige Winkels hunne koopers lokken.",[],False
"’ - ‘Toch niet, naar ik hoop, omdat gij hun de huur waart schuldig gebleven,’ antwoordde zij.",[],False
"De Schrijvers hebben teregt ingezien, hoe naauw het verband is tusschen het Zeewezen en de Landmagt, en van hoeveel belang voor beide vakken, dat hunne kennis vereenigd is, hoe onontbeerlijk in vele gevallen voor den krijgsman het regt verstand van zeetermen, voor den zeeman dat van uitdrukkingen tot de Krijgskunst behoorende, moet worden gerekend.",[],False
"Eene vrouw, door twee kinderen vergezeld, trad nader.",[],False
"De abuysen van de Biechte, door Christi hulpe, ende om groote straffen Godts ende sijner Kercke ouer de ghene die-se souden komen te doen, zijn seer weynich, vergeleken met de profijten die daer uyt spruyten; ende worden meer versiert, dan met der daedt bevonden.",[],False
"Sy vielen gemeynlijck op d'oneyndelijcke goetheydt Godts, die aende menschen duysent middelen bermhertighlijck voorwendt, om onse herten tot hem te trecken; op de wijsheydt Godts, die alle dinghen soetelijck ende wonderlijck bestiert; op de Mysterien der Heylighe Passie, ende d'uytnementheden des Saligh-maker; op den Heylighen Gheest, die in onse herten ghestort wordt; op de volmaecktheden vande Alder-heylighste Maghet, ende van andere Heylighen.",[],False
Een hek dient tot afsluiting van de Ads.,[],False
Dat Lichaam soo vol striemen!,[],False
"Miss boyle wilde de jonge aktrice leeren kennen, nam deel in haar lot, en vernieuwde hare geheele tooneelgarderobe.",[],False
Turksche koophandel.,[],False
"Hij begint met - ter verklaring van ‘Plato's onvoldaanheid met de hem omringende en zijn zoeken naar troost in een hoogere, betere wereld’ - te wijzen op de schaduwzijden van het Grieksche volksleven in de dagen van den wijsgeer.",[],False
"Niemand eert hem nog; alle deuren zijn voor den driftigen man, voor den dronkaard gesloten.",[],False
s'Graavenhage 1734.,[],False
"De jonge Ojevaars eindelyk genoegzaame kragten gekreegen hebbende, vervoegen zich in de vlugt by de Ouden, en vertrekken in de laatste dagen van Augustus.","[[9, 17, 'animals'], [100, 105, 'animals']]",False
"Wanneer eenig alsnog met singels overdekt dak voortaan eenige bloote reparatiën benoodigd heeft, zal zulks niet mogen geschieden, zonder voorafgaande kennisgeving aan de Administrative Policie, ten einde deze zoude kunnen onderzoeken, of de gesteldheid van zoodanig dak gedoogt, dat de verlangde reparatie door middel van singels geschiede.",[],False
"De hairen dier vrouw waren reeds met grysheid doormengd; maer de gestalte des lichaems, welke zy in gansch hare verhevendheid oprigtte; de verontweerdiging, die op haer voorhoofd gloeide, en de onverschrokkene vastheid van den blik, dien zy op den dwingeland vestigde, maekte haer nog schoon, nog krachtig, als hadde zy haer boven al de magten der aerde, by het zien des onregts en der wreedheid, kunnen verheffen.",[],False
"Hoe soude die konnen hiernamaels int rycke der Hemelen hersschen, die alhier in desen leven, gheen heerschappye can voeren over zyn aertsche leden?",[],False
"Moge, meer nog dan de Egyptische beroeringen zelve, de terugslag dien zij op Europa hebben, de algemeene belangstelling gaande maken; om de verschillende belangen te kennen, die de drijfveeren der groote Europeesche mogendheden zijn, is grondige bestudeering van den staatkundigen en maatschappelijken toestand van Egypte onontbeerlijk.",[],False
’ Des namiddags het zelfde.,[],False
"In 1610 tot Luitenant Gouverneur van Utrecht benoemd, verwelkomde hij twee jaren later Frederik V, keurvorst van den Paltz, wanneer deze, ter voltrekking van zijn huwelijk, naar Engeland reisde, en toen in 1620 zijn broeder, Graaf Willem Lodewijk van Nassau, overleed, werd hij in zijne plaats tot Stadhouder van Friesland aangesteld.",[],False
"Uwe sienelijcke weldaden aende lichaemen sijnder met honderden; maer uwe on-sienlijcke weldaeden bewesen aen de sielen, gaen boven alle duysenden.",[],False
Van de Root-hond en Ring-worm.,"[[7, 16, 'animals'], [20, 29, 'animals']]",False
Veelerley andere seldsaemheden van Meiren werden hier en gintsch door 't geheele Werck gevonden; te veel om op deese Lijst te stellen.,[],False
"Ook hier heeft van der palm dit in zijn voordeel, dat hij de zedigheid onzes Konings heeft gespaard; dat hij slechts in eene korte, krachtige peroratie van twee bladzijden den Vader des Vaderlands aansprak, en niet zijne voornaamste weldaden, maar den geest en de bron, waaruit die voortvloeiden, heeft aangewezen; terwijl de Romeinsche Redenaar den Keizer in eenen Panegyricus, die een klein boekdeel uitmaakt, met wierook bedwelmde.",[],False
Hervat uw' heldenmoed in spyt der zwaarste plaagen.,[],False
"Althans hetgeen zij ons van het muscusdier en van den borax verhalen, en van de wijze, hoe men dezen laatsten in dat land verzamelt, stemt naauwkeurig overeen met de berigten der nieuwere reizigers.","[[32, 42, 'animals']]",False
"Hij eindigde zijne woorden met een gesmoord, verachting verradend lachje, dat schier grijnzend mogt heeten, en waarin hij haat en ergernis uitdrukte.",[],False
"Het is goed telkens nieuwe voorbeelden bij te brengen tot bevestiging van de wet, volgens welke godsdienstige bewegingen niet zonder vroom bedrog tot stand komen.",[],False
Hare gezondheid kon niet verbeteren indien Byron haar niet spoedig bezocht.,[],False
"Ik wil echter niet ontkennen, dat deze bewerking van het hollandsche hexameter ten uiterste moeijelijk is, en dat men er, waarschijnlijk, niet dan na eene zeer lange oefening, die vaardigheid in zou kunnen verkrijgen, welke men zich al ligt bij het zamenstellen van berijmde alexandrijnsche verzen eigen kan maken.",[],False
"Over het Christendom, 419.",[],False
Ick moet een Lied in ‘s Heeren naem.137.,[],False
"Onze klugtige Correspondent zou zulke wonderlyke Denkbeelden niet maken, wanneer hy wist, dat de Denkers, gelyk alle zoodanige Spectatoriaale Vertoogen, doorgaans door verscheide persoonen geschreeven worden.",[],False
"[Helias Meder] MEDER (Helias), in 1761 geboren, en sedert 1789 predikant te Emden, waar hij 17 Junij 1825 overleed.",[],False
"Kanalen, die zich naar zee heeten te spoeden, doch wier duttende sluiswachters aan al wat spoed heet den oorlog hebben verklaard.",[],False
"In dit jaar ontstonden in de Commissie twee vacatures, de eene door het aftreden, - volgens de gewone orde, - van Ds.",[],False
"Voor eenigste gunst, smeekten zy om op de bruiloft te mogen komen, ingeval gy u in den echt zoudt begeven!",[],False
"God zal jelui allemaal bewaren voor zoo'n leege maag, als hij gewoonlijk meebrengt.",[],False
"Ik heb het anders gewenscht, in de bestaande omstandigheden niet anders gewild.",[],False
Dit boek zou eene aanbeveling zijn van de in zwang komende Theologie?,[],False
"ô lieve honingbekjes, zuikere tongetjes!","[[8, 20, 'animals']]",False
"Ofschoon niet zoo hoog van gestalte als zijn grootvader, Jan de Sterke, stak hy echter boven al zijn tochtgenooten, op eenen na, uit: wanneer men hem echter alleen zag, scheen zijn gestalte minder rijzig dan zy werkelijk was, ter oorzake der juiste evenredigheid zijner welgevormde ledematen onderling.",[],False
"- Het zal van uw antwoord afhangen, of ik u al of niet binnenlaat.",[],False
Ook schreef hij een boekje De Antiquitate urbis Tornacencis in hands.,[],False
