sep=|
ti_id|titel|vols|jaar|druk|ppn_o|bibliotheek|categorie|_jaar|pers_id|voornaam|voorvoegsel|achternaam|jaar_geboren|jaar_overlijden|geb_datum|overl_datum|geb_plaats|overl_plaats|geb_plaats_code|geb_land_code|overl_plaats_code|overl_land_code|vrouw|url|text_url|maand|genre|
"sude003godl01"|"De godlievende ziel vertoont in zinnebeelden"||"1724"|"1ste druk"|"393481751"|"utrec001univ01"|"1"|"1724"|"sude003"|"Jan"||"Suderman"|"1680"|"na 1723"|"1 januari"||"Rotterdam"||"rotte002"||||"0"|"https://dbnl.org/tekst/sude003godl01_01"|"https://dbnl.org/nieuws/text.php?id=sude003godl01"|"2007_02   "|"proza"|
"sude003godl01"|"De godlievende ziel vertoont in zinnebeelden"||"1724"|"1ste druk"|"393481751"|"utrec001univ01"|"1"|"1724"|"sude003"|"Jan"||"Suderman"|"1680"|"na 1723"|"1 januari"||"Rotterdam"||"rotte002"||||"0"|"https://dbnl.org/tekst/sude003godl01_01"|"https://dbnl.org/nieuws/text.php?id=sude003godl01"|"2007_02   "|"poëzie"|
"suet001brus01"|"Het Brussels moeselken"||"1659"|"1ste druk"|"395988527"|"bruss002koni01"|"1"|"1659"|"meye005"|"Eustachius"|"de"|"Meyer"|"?(17de eeuw)"||||||||||"0"|"https://dbnl.org/tekst/suet001brus01_01"|"https://dbnl.org/nieuws/text.php?id=suet001brus01"|"2014_04   "|"poëzie"|
"suet001brus01"|"Het Brussels moeselken"||"1659"|"1ste druk"|"395988527"|"bruss002koni01"|"1"|"1659"|"suet001"|"Petrus"||"Suetmans"|"ca. 1635"|"na 1659"|||||||||"0"|"https://dbnl.org/tekst/suet001brus01_01"|"https://dbnl.org/nieuws/text.php?id=suet001brus01"|"2014_04   "|"poëzie"|
"suso001oerl01"|"Oerloy der ewigher wijsheit"||"ca. 1350-1400"|"handschrift"|"394984765"||"1"|"1350"|"suso001"|"Henricus"||"Suso"|"1295"|"1366"|||||||||"0"|"https://dbnl.org/tekst/suso001oerl01_01"|||"proza"|
"sus_001haan01"|"Haantje Kukeleku"||"1861"|"1ste druk"|"393188442"|"denha004koni01"|"1"|"1861"|"sus_001"|"Gustave"||"Süs"|"1823"|"1881"|"10 juni"|"23 december"|"Rumbeck (Weser)"|"Düsseldorf"||"duits01"||"duits01"|"0"|"https://dbnl.org/tekst/sus_001haan01_01"|"https://dbnl.org/nieuws/text.php?id=sus_001haan01"|"2010_09   "|"poëzie"|
"sus_001haan01"|"Haantje Kukeleku"||"1861"|"1ste druk"|"393188442"|"denha004koni01"|"1"|"1861"|"sus_001"|"Gustave"||"Süs"|"1823"|"1881"|"10 juni"|"23 december"|"Rumbeck (Weser)"|"Düsseldorf"||"duits01"||"duits01"|"0"|"https://dbnl.org/tekst/sus_001haan01_01"|"https://dbnl.org/nieuws/text.php?id=sus_001haan01"|"2010_09   "|"jeugdliteratuur"|
"swaa003herb00"|"De herboore oudheit, of Europa in 't nieuw"||"1724-1725"|"1ste druk"|||"1"|"1724"|"swaa003"|"Willem"|"van"|"Swaanenburg"|"1679"|"1728"|"16 mei (gedoopt)"|"22 april"|"Zutphen"|"Amsterdam"|"zutph001"||"amste001"||"0"|"https://dbnl.org/tekst/swaa003herb00_01"|||"proza"|
"swaa003herb01"|"De herboore oudheit, of Europa in 't nieuw"||"1725"|"1ste druk"|"394982487"|"leide001univ01"|"1"|"1725"|"swaa003"|"Willem"|"van"|"Swaanenburg"|"1679"|"1728"|"16 mei (gedoopt)"|"22 april"|"Zutphen"|"Amsterdam"|"zutph001"||"amste001"||"0"|"https://dbnl.org/tekst/swaa003herb01_01"|"https://dbnl.org/nieuws/text.php?id=swaa003herb01"|"2006_01   "|"proza"|
"swaa003kodd00"|"De vervrolykende Momus, of koddige berisper"||"1727"|"1ste druk"|||"1"|"1727"|"swaa003"|"Willem"|"van"|"Swaanenburg"|"1679"|"1728"|"16 mei (gedoopt)"|"22 april"|"Zutphen"|"Amsterdam"|"zutph001"||"amste001"||"0"|"https://dbnl.org/tekst/swaa003kodd00_01"|||"proza"|
"swaa003kodd01"|"De vervrolykende Momus, of koddige berisper"||"1727"|"1ste druk"|"394980697"|"leide001univ01"|"1"|"1727"|"swaa003"|"Willem"|"van"|"Swaanenburg"|"1679"|"1728"|"16 mei (gedoopt)"|"22 april"|"Zutphen"|"Amsterdam"|"zutph001"||"amste001"||"0"|"https://dbnl.org/tekst/swaa003kodd01_01"|"https://dbnl.org/nieuws/text.php?id=swaa003kodd01"|"2006_01   "|"proza"|
"swaa003wvsw01"|"Parnas, of de zang-godinnen van een schilder"||"1724"|"1ste druk"|"394973046"|"leide001univ01"|"1"|"1724"|"swaa003"|"Willem"|"van"|"Swaanenburg"|"1679"|"1728"|"16 mei (gedoopt)"|"22 april"|"Zutphen"|"Amsterdam"|"zutph001"||"amste001"||"0"|"https://dbnl.org/tekst/swaa003wvsw01_01"|"https://dbnl.org/nieuws/text.php?id=swaa003wvsw01"||"poëzie"|
"swae001cath01"|"Catharina"||"voor 1702"|"handschrift"|||"1"|"1702"|"swae001"|"Michiel"|"de"|"Swaen"|"1654"|"1707"|"20 januari"|"3 mei"|"Duinkerken"|"Duinkerken"|"duink001"||"duink001"||"0"|"https://dbnl.org/tekst/swae001cath01_01"|||"drama"|
"swae001jsme01"|"De gecroonde leersse"||"ca. 1688"|"handschrift"|"393481786"||"1"|"1688"|"swae001"|"Michiel"|"de"|"Swaen"|"1654"|"1707"|"20 januari"|"3 mei"|"Duinkerken"|"Duinkerken"|"duink001"||"duink001"||"0"|"https://dbnl.org/tekst/swae001jsme01_01"|||"drama"|
"swae001leve01"|"Het leven en de dood van Jesus Christus"||"1767"|"1ste druk"|||"1"|"1767"|"swae001"|"Michiel"|"de"|"Swaen"|"1654"|"1707"|"20 januari"|"3 mei"|"Duinkerken"|"Duinkerken"|"duink001"||"duink001"||"0"|"https://dbnl.org/tekst/swae001leve01_01"|||"poëzie"|
"swae001maur01"|"Mauritius"||"na 1702"|"handschrift"|||"1"|"1702"|"swae001"|"Michiel"|"de"|"Swaen"|"1654"|"1707"|"20 januari"|"3 mei"|"Duinkerken"|"Duinkerken"|"duink001"||"duink001"||"0"|"https://dbnl.org/tekst/swae001maur01_01"|||"drama"|
"swae001mens01"|"De menschwording"||"1686"|"handschrift"|||"1"|"1686"|"swae001"|"Michiel"|"de"|"Swaen"|"1654"|"1707"|"20 januari"|"3 mei"|"Duinkerken"|"Duinkerken"|"duink001"||"duink001"||"0"|"https://dbnl.org/tekst/swae001mens01_01"|||"drama"|
"swae001nede01"|"Neder-duytsche digtkonde of rym-konst"||"1692"|"handschrift"|||"1"|"1692"|"swae001"|"Michiel"|"de"|"Swaen"|"1654"|"1707"|"20 januari"|"3 mei"|"Duinkerken"|"Duinkerken"|"duink001"||"duink001"||"0"|"https://dbnl.org/tekst/swae001nede01_01"|||"poëzie"|
"swae001zedi01"|"De zedighe doot van Carel den Vijfden"||"1707"|"1ste druk"|||"1"|"1707"|"swae001"|"Michiel"|"de"|"Swaen"|"1654"|"1707"|"20 januari"|"3 mei"|"Duinkerken"|"Duinkerken"|"duink001"||"duink001"||"0"|"https://dbnl.org/tekst/swae001zedi01_01"|||"drama"|
"swae006sing01"|"Den singende swaen"||"1664"|"2de druk"|"394970675"|"denha004koni01"|"3"|"1664"|"swae006"|"Willem"|"de"|"Swaen"|"ca. 1610"|"1674"|"12 maart"|"12 juli"|"Tergouw (Gouda)"|"Tergouw (Gouda)"|"gouda001"||"gouda001"||"0"|"https://dbnl.org/tekst/swae006sing01_01"|"https://dbnl.org/nieuws/text.php?id=swae006sing01"|"2012_02   "|"poëzie"|
"swae006sing02"|"Den singende swaen"||"1655"|"1ste druk"|||"1"|"1655"|"swae006"|"Willem"|"de"|"Swaen"|"ca. 1610"|"1674"|"12 maart"|"12 juli"|"Tergouw (Gouda)"|"Tergouw (Gouda)"|"gouda001"||"gouda001"||"0"|"https://dbnl.org/tekst/swae006sing02_01"|||"poëzie"|
"swae006sing03"|"De singende swaens toe-gift boven den lof-sangh der heyligen bestaende in verscheyde geestelijcke liedekens"||"1655"|"1ste druk"|"393487415"|"denha004koni01"|"1"|"1655"|"swae006"|"Willem"|"de"|"Swaen"|"ca. 1610"|"1674"|"12 maart"|"12 juli"|"Tergouw (Gouda)"|"Tergouw (Gouda)"|"gouda001"||"gouda001"||"0"|"https://dbnl.org/tekst/swae006sing03_01"|"https://dbnl.org/nieuws/text.php?id=swae006sing03"|"2013_06   "|"poëzie"|
"swam001ephe01"|"Ephemeri vita of afbeeldingh van 's menschen leven"||"1675"|"1ste druk"|"413140946"|"gent_001univ01"|"1"|"1675"|"swam001"|"Jan"||"Swammerdam"|"1637"|"1680"|"12 februari"|"17 februari"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/swam001ephe01_01"|"https://dbnl.org/nieuws/text.php?id=swam001ephe01"|"2017_09   "|"non-fictie"|
"swam001hist01"|"Historia insectorum generalis, ofte algemeene verhandeling van de bloedeloose dierkens"||"1669"|"1ste druk"|"413141012"|"munch001baye01"|"1"|"1669"|"swam001"|"Jan"||"Swammerdam"|"1637"|"1680"|"12 februari"|"17 februari"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/swam001hist01_01"|"https://dbnl.org/nieuws/text.php?id=swam001hist01"|"2017_09   "|"non-fictie"|
"swan017alle01"|"Allereerste beginselen der geschiedenis onzes vaderlands"||"1816"|"2de, vermeerderde druk"|"39317140X"|"haarl001stad01"|"1"|"1816"|"swan017"|"A."|"van der"|"Swan"|||||||||||"0"|"https://dbnl.org/tekst/swan017alle01_01"|||"jeugdliteratuur"|
"swar011leve01"|"Het leven van Desiderius Erasmus"||"1823"||"393168255"|"haarl001stad01"|"1"|"1823"|"swar011"|"Nicolaas"||"Swart"|"1779"|"1846"|"3 maart"|"26 september"|"Oostermeer"|"Amsterdam"|"ooste005"||"amste001"||"0"|"https://dbnl.org/tekst/swar011leve01_01"|||"jeugdliteratuur"|
"swee001boer02"|"Boertige en ernstige minnezangen"||"ca. 1710"|"5de druk"|"394966872"|"amste001meer01"|"3"|"1710"|"swee001"|"Cornelis"||"Sweerts"|"1669"|"1742"|"20 februari"|"23 maart"|"Amsterdam"|"Maarssen"|"amste001"||"maars001"||"0"|"https://dbnl.org/tekst/swee001boer02_01"|"https://dbnl.org/nieuws/text.php?id=swee001boer02"|"2010_09   "|"poëzie"|
"swee001meng01"|"Mengelzangen en zinne beelden"||"1694"|"1ste druk"||"denha004koni01"|"1"|"1694"|"swee001"|"Cornelis"||"Sweerts"|"1669"|"1742"|"20 februari"|"23 maart"|"Amsterdam"|"Maarssen"|"amste001"||"maars001"||"0"|"https://dbnl.org/tekst/swee001meng01_01"|"https://dbnl.org/nieuws/text.php?id=swee001meng01"|"2013_09   "|"poëzie"|
"swee001meng02"|"Tweede deel der mengelzangen"||"1695"|"1ste druk"||"denha004koni01"|"1"|"1695"|"swee001"|"Cornelis"||"Sweerts"|"1669"|"1742"|"20 februari"|"23 maart"|"Amsterdam"|"Maarssen"|"amste001"||"maars001"||"0"|"https://dbnl.org/tekst/swee001meng02_01"|"https://dbnl.org/nieuws/text.php?id=swee001meng02"|"2013_09   "|"poëzie"|
"swee001meng03"|"Mengelzangen (2 delen)"||"1694-1695"|"1ste druk"|||"1"|"1694"|"swee001"|"Cornelis"||"Sweerts"|"1669"|"1742"|"20 februari"|"23 maart"|"Amsterdam"|"Maarssen"|"amste001"||"maars001"||"0"|"https://dbnl.org/tekst/swee001meng03_01"|||"poëzie"|
"swee001stic02"|"Stichtelijke gezangen en zedeliederen"||"1725"|"2de druk"|"393544060"|"leide001univ01"|"3"|"1725"|"swee001"|"Cornelis"||"Sweerts"|"1669"|"1742"|"20 februari"|"23 maart"|"Amsterdam"|"Maarssen"|"amste001"||"maars001"||"0"|"https://dbnl.org/tekst/swee001stic02_01"|||"poëzie"|
"swee002inne01"|"Innerlycke ziel-tochten op 't H. Avontmaal en andere voorvallende gelegentheden"||"1673"|"4de druk"|"394969340"|"amste001univ01"|"3"|"1673"|"swee002"|"Hieronymus"||"Sweerts"|"1629"|"1696"|"2 december (gedoopt)"|"27 januari (begraven)"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/swee002inne01_01"|"https://dbnl.org/nieuws/text.php?id=swee002inne01"|"2013_03   "|"poëzie"|
"swie002klei01"|"Kleine catechismus over de bijbelsche en kerkelijke geschiedenissen"||"1855"|"6de druk"|"393181936"|"rotte002geme01"|"3"|"1855"|"swie002"|"Jakob Jakobs"||"Swiers"|"1801"|"?"|"19 mei"||"Groningen"||"groni001"||||"0"|"https://dbnl.org/tekst/swie002klei01_01"|||"jeugdliteratuur"|
"swif001gull11"|"Gulliver's reizen naar Lilliput en Brodignac "||"ca. 1880-1890"||"393185028"|"haarl001stad01"|"1"|"1880"|"swif001"|"Jonathan"||"Swift"|"1667"|"1745"|"30 november"|"19 oktober"|"Dublin"|"Dublin"||"ierla01"||"ierla01"|"0"|"https://dbnl.org/tekst/swif001gull11_01"|||"jeugdliteratuur"|
"swil002deug01"|"Deugden-boekje"||"1813"|"1ste druk"|"394984153"|"leide001univ01"|"1"|"1813"|"swil002"|"J.H."||"Swildens"|"1745"|"1809"|"10 maart"|"12 september"|"Voerendaal"|"Amsterdam"|"voere001"||"amste001"||"0"|"https://dbnl.org/tekst/swil002deug01_01"|"https://dbnl.org/nieuws/text.php?id=swil002deug01"|"2004_06   "|"proza"|
"swil002deug01"|"Deugden-boekje"||"1813"|"1ste druk"|"394984153"|"leide001univ01"|"1"|"1813"|"swil002"|"J.H."||"Swildens"|"1745"|"1809"|"10 maart"|"12 september"|"Voerendaal"|"Amsterdam"|"voere001"||"amste001"||"0"|"https://dbnl.org/tekst/swil002deug01_01"|"https://dbnl.org/nieuws/text.php?id=swil002deug01"|"2004_06   "|"poëzie"|
"swil002deug01"|"Deugden-boekje"||"1813"|"1ste druk"|"394984153"|"leide001univ01"|"1"|"1813"|"swil002"|"J.H."||"Swildens"|"1745"|"1809"|"10 maart"|"12 september"|"Voerendaal"|"Amsterdam"|"voere001"||"amste001"||"0"|"https://dbnl.org/tekst/swil002deug01_01"|"https://dbnl.org/nieuws/text.php?id=swil002deug01"|"2004_06   "|"jeugdliteratuur"|
"swil002vade01"|"Vaderlandsch A-B boek voor de Nederlandsche jeugd"||"1781"|"1ste druk"|"393172465"|"amste001meer01"|"1"|"1781"|"swil002"|"J.H."||"Swildens"|"1745"|"1809"|"10 maart"|"12 september"|"Voerendaal"|"Amsterdam"|"voere001"||"amste001"||"0"|"https://dbnl.org/tekst/swil002vade01_01"|"https://dbnl.org/nieuws/text.php?id=swil002vade01"|"2004_06   "|"proza"|
"swil002vade01"|"Vaderlandsch A-B boek voor de Nederlandsche jeugd"||"1781"|"1ste druk"|"393172465"|"amste001meer01"|"1"|"1781"|"swil002"|"J.H."||"Swildens"|"1745"|"1809"|"10 maart"|"12 september"|"Voerendaal"|"Amsterdam"|"voere001"||"amste001"||"0"|"https://dbnl.org/tekst/swil002vade01_01"|"https://dbnl.org/nieuws/text.php?id=swil002vade01"|"2004_06   "|"jeugdliteratuur"|
"swil002vade02"|"Vaderlandsch A-B boek voor de Nederlandsche jeugd"||"ca. 1840-1850"|"?"|"394968964"|"leide001dbnl01"|"3"|"1840"|"laur011"|"Eliza"||"Laurillard"|"1830"|"1908"|"25 maart"|"10 juli"|"Rotterdam"|"Santpoort"|"rotte002"||"santp001"||"0"|"https://dbnl.org/tekst/swil002vade02_01"|||"jeugdliteratuur"|
"swil002vade02"|"Vaderlandsch A-B boek voor de Nederlandsche jeugd"||"ca. 1840-1850"|"?"|"394968964"|"leide001dbnl01"|"3"|"1840"|"swil002"|"J.H."||"Swildens"|"1745"|"1809"|"10 maart"|"12 september"|"Voerendaal"|"Amsterdam"|"voere001"||"amste001"||"0"|"https://dbnl.org/tekst/swil002vade02_01"|||"jeugdliteratuur"|
"swil002vade04"|"Vaderlandsch AB-boek van 1781  "||"1871"|"?"|"393187365"|"haarl001stad01"|"3"|"1871"|"laur011"|"Eliza"||"Laurillard"|"1830"|"1908"|"25 maart"|"10 juli"|"Rotterdam"|"Santpoort"|"rotte002"||"santp001"||"0"|"https://dbnl.org/tekst/swil002vade04_01"|||"jeugdliteratuur"|
"swil002vade04"|"Vaderlandsch AB-boek van 1781  "||"1871"|"?"|"393187365"|"haarl001stad01"|"3"|"1871"|"swil002"|"J.H."||"Swildens"|"1745"|"1809"|"10 maart"|"12 september"|"Voerendaal"|"Amsterdam"|"voere001"||"amste001"||"0"|"https://dbnl.org/tekst/swil002vade04_01"|||"jeugdliteratuur"|
"tang009paro01"|"Parochieboek van Iseghem, gevolgd door de levensbeschrijving des H.Hilonius"||"1862-1863"|"1ste druk"|"423288784"|"gent_001univ01"|"1"|"1862"|"tang009"|"G.F."||"Tanghe"|"1802"|"1879"|"12 maart"|"9 mei"|"Izegem"|"Brugge"|"izege001"||"brugg001"||"0"|"https://dbnl.org/tekst/tang009paro01_01"|"https://dbnl.org/nieuws/text.php?id=tang009paro01"|"2019_04   "|"proza"|
"targ004haer01"|"Haerlemsche Winter-Bloempjes Op-geoffert Aen de Vreugd-lievende Nymphjes, Gepluct uyt 'et Breyn van verscheyden Rijmers"||"1647"|"2de, vermeerderde druk"|"394970713"|"0             "|"3"|"1647"|"jans004"|"Anthony"||"Jansen"|"1621"|"1696"||"6 juni"|"Goes"|"Bloemendaal"|"goes_001"||"bloem001"||"0"|"https://dbnl.org/tekst/targ004haer01_01"|"https://dbnl.org/nieuws/text.php?id=targ004haer01"|"2013_07   "|"poëzie"|
"targ004haer01"|"Haerlemsche Winter-Bloempjes Op-geoffert Aen de Vreugd-lievende Nymphjes, Gepluct uyt 'et Breyn van verscheyden Rijmers"||"1647"|"2de, vermeerderde druk"|"394970713"|"0             "|"3"|"1647"|"targ004"|"B."||"Targier"|"?(17de eeuw)"||||||||||"0"|"https://dbnl.org/tekst/targ004haer01_01"|"https://dbnl.org/nieuws/text.php?id=targ004haer01"|"2013_07   "|"poëzie"|
"tass001jeru00"|"Jeruzalem verlost (2 delen)"||"1852-1855"|"1ste druk"|||"1"|"1852"|"tass001"|"Torquato"||"Tasso"|"1544"|"1595"|||"Sorrento"|"Rome"||"itali01"||"itali01"|"0"|"https://dbnl.org/tekst/tass001jeru00_01"|||"poëzie"|
"tass001jeru03"|"Jeruzalem verlost. Deel 1"||"1856"|"?"|"394986113"|"leide001dbnl01"|"3"|"1856"|"tass001"|"Torquato"||"Tasso"|"1544"|"1595"|||"Sorrento"|"Rome"||"itali01"||"itali01"|"0"|"https://dbnl.org/tekst/tass001jeru03_01"|"https://dbnl.org/nieuws/text.php?id=tass001jeru03"|"2019_12   "|"poëzie"|
"tass001jeru04"|"Jeruzalem verlost. Deel 2"||"1856"|"?"||"leide001dbnl01"|"3"|"1856"|"tass001"|"Torquato"||"Tasso"|"1544"|"1595"|||"Sorrento"|"Rome"||"itali01"||"itali01"|"0"|"https://dbnl.org/tekst/tass001jeru04_01"|"https://dbnl.org/nieuws/text.php?id=tass001jeru04"|"2019_12   "|"poëzie"|
"taul001datg01"|"Dat gulden ABC. dat Doctor Joannis Taul'rus int beghin zijnder bekeeringhe tot eender Lerze"||"1615"|"1ste druk"||"denha004koni01"|"3"|"1615"|"taul001"|"Johannes"||"Tauler"|||||||||||"0"|"https://dbnl.org/tekst/taul001datg01_01"|||"poëzie"|
"tayl006zuch01"|"De zucht om te schitteren"||"1823"||"393176576"|"haarl001stad01"|"1"|"1823"|"tayl006"|"Johanna"||"Taylor"|||||||||||"1"|"https://dbnl.org/tekst/tayl006zuch01_01"|||"jeugdliteratuur"|
"tedi002thie01"|"Thieme's zakwoordenboekje. Engelsch-Hollandsch"||"1869"|"1ste druk"|"39497493X"|"leide001dbnl01"|"1"|"1869"|"tedi002"|"B.L."||"Teding van Berkhout"|"1832"|"1900"|||||||||"0"|"https://dbnl.org/tekst/tedi002thie01_01"|||"sec - taalkunde"|
"teen002bijz01"|"Bijzonderheden betrekkelijk den brand te Paramaribo, in den nacht van den 3den op den 4den september 1832"||"1833"|"1ste druk"|"393481816"|"leide001univ01"|"1"|"1833"|"teen002"|"Marten Douwes"||"Teenstra"|"1795"|"1864"|"17 september"|"29 oktober"|"Ruigezand"|"Ulrum"|"ruige001"||"ulrum001"||"0"|"https://dbnl.org/tekst/teen002bijz01_01"|"https://dbnl.org/nieuws/text.php?id=teen002bijz01"|"2006_10   "|"non-fictie"|
"teen002kind01"|"De kinderwereld. Ernst en luim"||"1853"||"393172090"|"rotte002geme01"|"1"|"1853"|"teen002"|"Marten Douwes"||"Teenstra"|"1795"|"1864"|"17 september"|"29 oktober"|"Ruigezand"|"Ulrum"|"ruige001"||"ulrum001"||"0"|"https://dbnl.org/tekst/teen002kind01_01"|||"jeugdliteratuur"|
"teen002nege01"|"De negerslaven in de kolonie Suriname"||"1842"|"1ste druk"|"393481824"|"leide001univ01"|"1"|"1842"|"teen002"|"Marten Douwes"||"Teenstra"|"1795"|"1864"|"17 september"|"29 oktober"|"Ruigezand"|"Ulrum"|"ruige001"||"ulrum001"||"0"|"https://dbnl.org/tekst/teen002nege01_01"|"https://dbnl.org/nieuws/text.php?id=teen002nege01"|"2006_07   "|"proza"|
"teen002vruc01"|"De vruchten mijner werkzaamheden (2 delen)"||"1828-1830"|"1ste druk"|||"1"|"1828"|"teen002"|"Marten Douwes"||"Teenstra"|"1795"|"1864"|"17 september"|"29 oktober"|"Ruigezand"|"Ulrum"|"ruige001"||"ulrum001"||"0"|"https://dbnl.org/tekst/teen002vruc01_01"|||"non-fictie"|
"teen002vruc03"|"De vruchten mijner werkzaamheden. Deel 1"||"1828"|"1ste druk"||"denha004koni01"|"1"|"1828"|"teen002"|"Marten Douwes"||"Teenstra"|"1795"|"1864"|"17 september"|"29 oktober"|"Ruigezand"|"Ulrum"|"ruige001"||"ulrum001"||"0"|"https://dbnl.org/tekst/teen002vruc03_01"|||"non-fictie"|
"teen002vruc04"|"De vruchten mijner werkzaamheden. Deel 2. Stuk 1"||"1829"|"1ste druk"||"denha004koni01"|"1"|"1829"|"teen002"|"Marten Douwes"||"Teenstra"|"1795"|"1864"|"17 september"|"29 oktober"|"Ruigezand"|"Ulrum"|"ruige001"||"ulrum001"||"0"|"https://dbnl.org/tekst/teen002vruc04_01"|||"non-fictie"|
"tell001vier01"|"Het vierde deel vande tragische of claechlijcke historien"||"1612"|"1ste druk"|"421508175"|"linko001stad01"|"1"|"1612"|"bred001"|"G.A."||"Bredero"|"1585"|"1618"|"16 maart"|"23 augustus"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/tell001vier01_01"|"https://dbnl.org/nieuws/text.php?id=tell001vier01"|"2018_09   "|"proza"|
"tell001vier01"|"Het vierde deel vande tragische of claechlijcke historien"||"1612"|"1ste druk"|"421508175"|"linko001stad01"|"1"|"1612"|"tell001"|"Reinier"||"Telle"|"1578"|"1618"||"januari"|"Zierikzee"|"Amsterdam"|"zieri001"||"amste001"||"0"|"https://dbnl.org/tekst/tell001vier01_01"|"https://dbnl.org/nieuws/text.php?id=tell001vier01"|"2018_09   "|"proza"|
"teng001afge01"|"Afgeslagen bloemsel van de Amsterdamsche lindebladen, al wandelende in de zomer opgeleezen, zonder orden bij een verzaemelt, en in den winter uitgegeven"||"1641"|"1ste druk"|||"1"|"1641"|"teng001"|"Mattheus Gansneb"||"Tengnagel"|"1613"|"1652"|"10 januari (gedoopt)"|"23 april (begraven)"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/teng001afge01_01"|||"poëzie"|
"teng001amst01"|"Amsterdamsche mane-schyn"||"1639"|"1ste druk"|||"1"|"1639"|"teng001"|"Mattheus Gansneb"||"Tengnagel"|"1613"|"1652"|"10 januari (gedoopt)"|"23 april (begraven)"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/teng001amst01_01"|||"poëzie"|
"teng001amst02"|"Amsterdamsche sonne-schyn"||"1639"|"1ste druk"|||"1"|"1639"|"teng001"|"Mattheus Gansneb"||"Tengnagel"|"1613"|"1652"|"10 januari (gedoopt)"|"23 april (begraven)"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/teng001amst02_01"|||"poëzie"|
"teng001amst03"|"Amsterdamsche lindebladen"||"1640"|"1ste druk"|||"1"|"1640"|"teng001"|"Mattheus Gansneb"||"Tengnagel"|"1613"|"1652"|"10 januari (gedoopt)"|"23 april (begraven)"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/teng001amst03_01"|||"poëzie"|
"teng001donb01"|"D'onbekende voerman van 't Schou-burgh"||"1652"|"1ste druk"|||"1"|"1652"|"teng001"|"Mattheus Gansneb"||"Tengnagel"|"1613"|"1652"|"10 januari (gedoopt)"|"23 april (begraven)"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/teng001donb01_01"|||"poëzie"|
"teng001frik01"|"Frik in 't veur-huys"||"1642"|"1ste druk"|||"1"|"1642"|"teng001"|"Mattheus Gansneb"||"Tengnagel"|"1613"|"1652"|"10 januari (gedoopt)"|"23 april (begraven)"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/teng001frik01_01"|||"drama"|
"teng001leve01"|"Het leven van Konstance: waer af volgt het toneelspel De Spaensche heidin"||"1643"|"1ste druk"|||"1"|"1643"|"teng001"|"Mattheus Gansneb"||"Tengnagel"|"1613"|"1652"|"10 januari (gedoopt)"|"23 april (begraven)"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/teng001leve01_01"|||"proza"|
"teng001leve01"|"Het leven van Konstance: waer af volgt het toneelspel De Spaensche heidin"||"1643"|"1ste druk"|||"1"|"1643"|"teng001"|"Mattheus Gansneb"||"Tengnagel"|"1613"|"1652"|"10 januari (gedoopt)"|"23 april (begraven)"|"Amsterdam"|"Amsterdam"|"amste001"||"amste001"||"0"|"https://dbnl.org/tekst/teng001leve01_01"|||"drama"|
"tern002uits02"|"Uitspraakleer der Nederlandsche taal"||"1872"|"2de, herziene druk"||"leide001dbnl01"|"3"|"1872"|"tern002"|"Karel-Lodewijk"||"Ternest"|"1812"|"1887"|"19 oktober"|"21 juni"|"Dentergem"|"Wetteren"|"dente001"||"wette001"||"0"|"https://dbnl.org/tekst/tern002uits02_01"|||"sec - taalkunde"|
"terw001kort01"|"Korte Nederlandsche spraakkunst"||"1882"|"1ste druk"|||"1"|"1882"|"terw001"|"Tijs"||"Terwey"|"1845"|"1893"|"15 augustus"|"17 september"|"Zaandam"|"Amsterdam"|"zaand002"||"amste001"||"0"|"https://dbnl.org/tekst/terw001kort01_01"|||"sec - taalkunde"|
"terw001kort01"|"Korte Nederlandsche spraakkunst"||"1882"|"1ste druk"|||"1"|"1882"|"terw001"|"Tijs"||"Terwey"|"1845"|"1893"|"15 augustus"|"17 september"|"Zaandam"|"Amsterdam"|"zaand002"||"amste001"||"0"|"https://dbnl.org/tekst/terw001kort01_01"|||"non-fictie"|
"terw001nede01"|"Nederlandsche spraakkunst"||"1878"|"1ste druk"|||"1"|"1878"|"terw001"|"Tijs"||"Terwey"|"1845"|"1893"|"15 augustus"|"17 september"|"Zaandam"|"Amsterdam"|"zaand002"||"amste001"||"0"|"https://dbnl.org/tekst/terw001nede01_01"|||"sec - taalkunde"|
